"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"HUN","GFCF","TOT","QGRWTH","Q","2019-Q1",6.021402957,
"HUN","GFCF","TOT","QGRWTH","Q","2019-Q2",1.305302183,
"HUN","GFCF","TOT","QGRWTH","Q","2019-Q3",2.029265916,
"HUN","GFCF","TOT","QGRWTH","Q","2019-Q4",-6.003171527,
"HUN","GFCF","TOT","QGRWTH","Q","2020-Q1",-1.694263723,
"HUN","GFCF","TOT","QGRWTH","Q","2020-Q2",-5.249563816,
"HUN","GFCF","TOT","QGRWTH","Q","2020-Q3",-0.726600603,
"HUN","GFCF","TOT","QGRWTH","Q","2020-Q4",8.334539492,
"HUN","GFCF","TOT","QGRWTH","Q","2021-Q1",-3.793586793,
"HUN","GFCF","TOT","QGRWTH","Q","2021-Q2",5.723339444,
"HUN","GFCF","TOT","QGRWTH","Q","2021-Q3",1.949377169,
"HUN","GFCF","TOT","QGRWTH","Q","2021-Q4",0.285283626,
"HUN","GFCF","TOT","QGRWTH","Q","2022-Q1",-0.564746778,
"HUN","GFCF","TOT","QGRWTH","Q","2022-Q2",1.667597168,
"HUN","GFCF","TOT","QGRWTH","Q","2022-Q3",-2.800810176,
"HUN","GFCF","TOT","QGRWTH","Q","2022-Q4",-6.736067312,
"HUN","GFCF","TOT","QGRWTH","Q","2023-Q1",0.956928462,
"HUN","GFCF","TOT","QGRWTH","Q","2023-Q2",-6.817422411,
"HUN","GFCF","TOT","QGRWTH","Q","2023-Q3",-2.813222357,
"ISL","GFCF","TOT","QGRWTH","Q","1960-Q2",-6.331915473,"E"
"ISL","GFCF","TOT","QGRWTH","Q","1960-Q3",-6.797092361,"E"
"ISL","GFCF","TOT","QGRWTH","Q","1960-Q4",-7.332641347,"E"
"ISL","GFCF","TOT","QGRWTH","Q","1961-Q1",-7.810281356,"E"
"ISL","GFCF","TOT","QGRWTH","Q","1961-Q2",-8.443294184,"E"
"ISL","GFCF","TOT","QGRWTH","Q","1961-Q3",-2.401031832,"E"
"ISL","GFCF","TOT","QGRWTH","Q","1961-Q4",5.05301114,"E"
"ISL","GFCF","TOT","QGRWTH","Q","1962-Q1",4.855586145,"E"
"ISL","GFCF","TOT","QGRWTH","Q","1962-Q2",4.514174831,"E"
"ISL","GFCF","TOT","QGRWTH","Q","1962-Q3",6.525137846,"E"
"ISL","GFCF","TOT","QGRWTH","Q","1962-Q4",8.308736417,"E"
"ISL","GFCF","TOT","QGRWTH","Q","1963-Q1",7.605515617,"E"
"ISL","GFCF","TOT","QGRWTH","Q","1963-Q2",7.013370833,"E"
"ISL","GFCF","TOT","QGRWTH","Q","1963-Q3",6.200703975,"E"
"ISL","GFCF","TOT","QGRWTH","Q","1963-Q4",5.445484625,"E"
"ISL","GFCF","TOT","QGRWTH","Q","1964-Q1",5.09078208,"E"
"ISL","GFCF","TOT","QGRWTH","Q","1964-Q2",4.860586908,"E"
"ISL","GFCF","TOT","QGRWTH","Q","1964-Q3",1.380678517,"E"
"ISL","GFCF","TOT","QGRWTH","Q","1964-Q4",-1.991013544,"E"
"ISL","GFCF","TOT","QGRWTH","Q","1965-Q1",-2.009177145,"E"
"ISL","GFCF","TOT","QGRWTH","Q","1965-Q2",-2.039712127,"E"
"ISL","GFCF","TOT","QGRWTH","Q","1965-Q3",1.30025898,"E"
"ISL","GFCF","TOT","QGRWTH","Q","1965-Q4",4.857752202,"E"
"ISL","GFCF","TOT","QGRWTH","Q","1966-Q1",4.617098284,"E"
"ISL","GFCF","TOT","QGRWTH","Q","1966-Q2",4.356878541,"E"
"ISL","GFCF","TOT","QGRWTH","Q","1966-Q3",3.962754441,"E"
"ISL","GFCF","TOT","QGRWTH","Q","1966-Q4",3.568838966,"E"
"ISL","GFCF","TOT","QGRWTH","Q","1967-Q1",3.381790808,"E"
"ISL","GFCF","TOT","QGRWTH","Q","1967-Q2",3.278734402,"E"
"ISL","GFCF","TOT","QGRWTH","Q","1967-Q3",0.537736725,"E"
"ISL","GFCF","TOT","QGRWTH","Q","1967-Q4",-2.282321778,"E"
"ISL","GFCF","TOT","QGRWTH","Q","1968-Q1",-2.35775152,"E"
"ISL","GFCF","TOT","QGRWTH","Q","1968-Q2",-2.366782975,"E"
"ISL","GFCF","TOT","QGRWTH","Q","1968-Q3",-4.879084028,"E"
"ISL","GFCF","TOT","QGRWTH","Q","1968-Q4",-7.823335893,"E"
"ISL","GFCF","TOT","QGRWTH","Q","1969-Q1",-8.406197479,"E"
"ISL","GFCF","TOT","QGRWTH","Q","1969-Q2",-9.115549624,"E"
"ISL","GFCF","TOT","QGRWTH","Q","1969-Q3",-4.482296407,"E"
"ISL","GFCF","TOT","QGRWTH","Q","1969-Q4",1.567602182,"E"
"ISL","GFCF","TOT","QGRWTH","Q","1970-Q1",-36.57598981,"E"
"ISL","GFCF","TOT","QGRWTH","Q","1970-Q2",62.21309406,"E"
"ISL","GFCF","TOT","QGRWTH","Q","1970-Q3",26.848080976,"E"
"ISL","GFCF","TOT","QGRWTH","Q","1970-Q4",13.383067937,"E"
"ISL","GFCF","TOT","QGRWTH","Q","1971-Q1",5.954764218,"E"
"ISL","GFCF","TOT","QGRWTH","Q","1971-Q2",2.059892658,"E"
"ISL","GFCF","TOT","QGRWTH","Q","1971-Q3",-0.38471931,"E"
"ISL","GFCF","TOT","QGRWTH","Q","1971-Q4",-1.526168368,"E"
"ISL","GFCF","TOT","QGRWTH","Q","1972-Q1",-1.332075885,"E"
"ISL","GFCF","TOT","QGRWTH","Q","1972-Q2",0.191177413,"E"
"ISL","GFCF","TOT","QGRWTH","Q","1972-Q3",2.989747951,"E"
"ISL","GFCF","TOT","QGRWTH","Q","1972-Q4",5.657296666,"E"
"ISL","GFCF","TOT","QGRWTH","Q","1973-Q1",6.733743157,"E"
"ISL","GFCF","TOT","QGRWTH","Q","1973-Q2",6.379105818,"E"
"ISL","GFCF","TOT","QGRWTH","Q","1973-Q3",5.125066526,"E"
"ISL","GFCF","TOT","QGRWTH","Q","1973-Q4",3.457542732,"E"
"ISL","GFCF","TOT","QGRWTH","Q","1974-Q1",1.830070123,"E"
"ISL","GFCF","TOT","QGRWTH","Q","1974-Q2",0.460073205,"E"
"ISL","GFCF","TOT","QGRWTH","Q","1974-Q3",-0.907176321,"E"
"ISL","GFCF","TOT","QGRWTH","Q","1974-Q4",-2.084258539,"E"
"ISL","GFCF","TOT","QGRWTH","Q","1975-Q1",-2.83757015,"E"
"ISL","GFCF","TOT","QGRWTH","Q","1975-Q2",-3.115806986,"E"
"ISL","GFCF","TOT","QGRWTH","Q","1975-Q3",-2.987543552,"E"
"ISL","GFCF","TOT","QGRWTH","Q","1975-Q4",-2.343002572,"E"
"ISL","GFCF","TOT","QGRWTH","Q","1976-Q1",-1.145314166,"E"
"ISL","GFCF","TOT","QGRWTH","Q","1976-Q2",0.439853442,"E"
"ISL","GFCF","TOT","QGRWTH","Q","1976-Q3",2.435482117,"E"
"ISL","GFCF","TOT","QGRWTH","Q","1976-Q4",3.941163832,"E"
"ISL","GFCF","TOT","QGRWTH","Q","1977-Q1",4.094552767,"E"
"ISL","GFCF","TOT","QGRWTH","Q","1977-Q2",3.099222352,"E"
"ISL","GFCF","TOT","QGRWTH","Q","1977-Q3",1.201619362,"E"
"ISL","GFCF","TOT","QGRWTH","Q","1977-Q4",-0.841291359,"E"
"ISL","GFCF","TOT","QGRWTH","Q","1978-Q1",-2.240298079,"E"
"ISL","GFCF","TOT","QGRWTH","Q","1978-Q2",-2.866167829,"E"
"ISL","GFCF","TOT","QGRWTH","Q","1978-Q3",-2.868140807,"E"
"ISL","GFCF","TOT","QGRWTH","Q","1978-Q4",-2.209092902,"E"
"ISL","GFCF","TOT","QGRWTH","Q","1979-Q1",-0.940871348,"E"
"ISL","GFCF","TOT","QGRWTH","Q","1979-Q2",0.714528099,"E"
"ISL","GFCF","TOT","QGRWTH","Q","1979-Q3",2.827449327,"E"
"ISL","GFCF","TOT","QGRWTH","Q","1979-Q4",4.443430076,"E"
"ISL","GFCF","TOT","QGRWTH","Q","1980-Q1",4.668760394,"E"
"ISL","GFCF","TOT","QGRWTH","Q","1980-Q2",3.720208491,"E"
"ISL","GFCF","TOT","QGRWTH","Q","1980-Q3",1.86807611,"E"
"ISL","GFCF","TOT","QGRWTH","Q","1980-Q4",0.066765291,"E"
"ISL","GFCF","TOT","QGRWTH","Q","1981-Q1",-0.785708808,"E"
"ISL","GFCF","TOT","QGRWTH","Q","1981-Q2",-0.629184438,"E"
"ISL","GFCF","TOT","QGRWTH","Q","1981-Q3",0.435971592,"E"
"ISL","GFCF","TOT","QGRWTH","Q","1981-Q4",1.436485498,"E"
"ISL","GFCF","TOT","QGRWTH","Q","1982-Q1",1.263915118,"E"
"ISL","GFCF","TOT","QGRWTH","Q","1982-Q2",-0.005286504,"E"
"ISL","GFCF","TOT","QGRWTH","Q","1982-Q3",-2.341951912,"E"
"ISL","GFCF","TOT","QGRWTH","Q","1982-Q4",-4.583378233,"E"
"ISL","GFCF","TOT","QGRWTH","Q","1983-Q1",-5.319873874,"E"
"ISL","GFCF","TOT","QGRWTH","Q","1983-Q2",-4.298938513,"E"
"ISL","GFCF","TOT","QGRWTH","Q","1983-Q3",-1.323480687,"E"
"ISL","GFCF","TOT","QGRWTH","Q","1983-Q4",2.179119662,"E"
"ISL","GFCF","TOT","QGRWTH","Q","1984-Q1",4.141596015,"E"
"ISL","GFCF","TOT","QGRWTH","Q","1984-Q2",4.28911887,"E"
"ISL","GFCF","TOT","QGRWTH","Q","1984-Q3",3.085719566,"E"
"ISL","GFCF","TOT","QGRWTH","Q","1984-Q4",1.389167397,"E"
"ISL","GFCF","TOT","QGRWTH","Q","1985-Q1",-0.065912101,"E"
"ISL","GFCF","TOT","QGRWTH","Q","1985-Q2",-1.152676536,"E"
"ISL","GFCF","TOT","QGRWTH","Q","1985-Q3",-2.033308833,"E"
"ISL","GFCF","TOT","QGRWTH","Q","1985-Q4",-2.320711647,"E"
"ISL","GFCF","TOT","QGRWTH","Q","1986-Q1",-1.532610259,"E"
"ISL","GFCF","TOT","QGRWTH","Q","1986-Q2",0.245254095,"E"
"ISL","GFCF","TOT","QGRWTH","Q","1986-Q3",3.053433601,"E"
"ISL","GFCF","TOT","QGRWTH","Q","1986-Q4",5.478955871,"E"
"ISL","GFCF","TOT","QGRWTH","Q","1987-Q1",6.10385859,"E"
"ISL","GFCF","TOT","QGRWTH","Q","1987-Q2",5.219229125,"E"
"ISL","GFCF","TOT","QGRWTH","Q","1987-Q3",3.280591748,"E"
"ISL","GFCF","TOT","QGRWTH","Q","1987-Q4",1.083026358,"E"
"ISL","GFCF","TOT","QGRWTH","Q","1988-Q1",-0.631823839,"E"
"ISL","GFCF","TOT","QGRWTH","Q","1988-Q2",-1.732679915,"E"
"ISL","GFCF","TOT","QGRWTH","Q","1988-Q3",-2.436652652,"E"
"ISL","GFCF","TOT","QGRWTH","Q","1988-Q4",-2.720125627,"E"
"ISL","GFCF","TOT","QGRWTH","Q","1989-Q1",-2.541613761,"E"
"ISL","GFCF","TOT","QGRWTH","Q","1989-Q2",-1.936148225,"E"
"ISL","GFCF","TOT","QGRWTH","Q","1989-Q3",-0.897477812,"E"
"ISL","GFCF","TOT","QGRWTH","Q","1989-Q4",0.276109423,"E"
"ISL","GFCF","TOT","QGRWTH","Q","1990-Q1",1.164761353,"E"
"ISL","GFCF","TOT","QGRWTH","Q","1990-Q2",1.639738829,"E"
"ISL","GFCF","TOT","QGRWTH","Q","1990-Q3",1.820573644,"E"
"ISL","GFCF","TOT","QGRWTH","Q","1990-Q4",1.637161676,"E"
"ISL","GFCF","TOT","QGRWTH","Q","1991-Q1",1.05215866,"E"
"ISL","GFCF","TOT","QGRWTH","Q","1991-Q2",0.197293211,"E"
"ISL","GFCF","TOT","QGRWTH","Q","1991-Q3",-0.999409083,"E"
"ISL","GFCF","TOT","QGRWTH","Q","1991-Q4",-2.223691459,"E"
"ISL","GFCF","TOT","QGRWTH","Q","1992-Q1",-3.11880213,"E"
"ISL","GFCF","TOT","QGRWTH","Q","1992-Q2",-3.623864432,"E"
"ISL","GFCF","TOT","QGRWTH","Q","1992-Q3",-3.79169158,"E"
"ISL","GFCF","TOT","QGRWTH","Q","1992-Q4",-3.561266402,"E"
"ISL","GFCF","TOT","QGRWTH","Q","1993-Q1",-2.860595311,"E"
"ISL","GFCF","TOT","QGRWTH","Q","1993-Q2",-1.780899422,"E"
"ISL","GFCF","TOT","QGRWTH","Q","1993-Q3",-0.313425495,"E"
"ISL","GFCF","TOT","QGRWTH","Q","1993-Q4",0.886667344,"E"
"ISL","GFCF","TOT","QGRWTH","Q","1994-Q1",1.03892687,"E"
"ISL","GFCF","TOT","QGRWTH","Q","1994-Q2",0.16215404,"E"
"ISL","GFCF","TOT","QGRWTH","Q","1994-Q3",-1.644001923,"E"
"ISL","GFCF","TOT","QGRWTH","Q","1994-Q4",-3.117335336,"E"
"ISL","GFCF","TOT","QGRWTH","Q","1995-Q1",-2.458977684,
"ISL","GFCF","TOT","QGRWTH","Q","1995-Q2",2.258375374,
"ISL","GFCF","TOT","QGRWTH","Q","1995-Q3",0.018916207,
"ISL","GFCF","TOT","QGRWTH","Q","1995-Q4",6.08850541,
"ISL","GFCF","TOT","QGRWTH","Q","1996-Q1",13.64444944,
"ISL","GFCF","TOT","QGRWTH","Q","1996-Q2",2.412216698,
"ISL","GFCF","TOT","QGRWTH","Q","1996-Q3",-1.436511265,
"ISL","GFCF","TOT","QGRWTH","Q","1996-Q4",5.364163197,
"ISL","GFCF","TOT","QGRWTH","Q","1997-Q1",3.08384414,
"ISL","GFCF","TOT","QGRWTH","Q","1997-Q2",3.712378378,
"ISL","GFCF","TOT","QGRWTH","Q","1997-Q3",-0.361746087,
"ISL","GFCF","TOT","QGRWTH","Q","1997-Q4",5.084875268,
"ISL","GFCF","TOT","QGRWTH","Q","1998-Q1",23.082750833,
"ISL","GFCF","TOT","QGRWTH","Q","1998-Q2",0.354372388,
"ISL","GFCF","TOT","QGRWTH","Q","1998-Q3",-1.389818079,
"ISL","GFCF","TOT","QGRWTH","Q","1998-Q4",7.841585893,
"ISL","GFCF","TOT","QGRWTH","Q","1999-Q1",-10.242769133,
"ISL","GFCF","TOT","QGRWTH","Q","1999-Q2",1.662413302,
"ISL","GFCF","TOT","QGRWTH","Q","1999-Q3",0.62400174,
"ISL","GFCF","TOT","QGRWTH","Q","1999-Q4",3.41774784,
"ISL","GFCF","TOT","QGRWTH","Q","2000-Q1",6.816437522,
"ISL","GFCF","TOT","QGRWTH","Q","2000-Q2",3.405943576,
"ISL","GFCF","TOT","QGRWTH","Q","2000-Q3",-3.071944809,
"ISL","GFCF","TOT","QGRWTH","Q","2000-Q4",1.965438191,
"ISL","GFCF","TOT","QGRWTH","Q","2001-Q1",-0.074889864,
"ISL","GFCF","TOT","QGRWTH","Q","2001-Q2",-4.644457721,
"ISL","GFCF","TOT","QGRWTH","Q","2001-Q3",-1.324350189,
"ISL","GFCF","TOT","QGRWTH","Q","2001-Q4",-1.587216127,
"ISL","GFCF","TOT","QGRWTH","Q","2002-Q1",-13.024124362,
"ISL","GFCF","TOT","QGRWTH","Q","2002-Q2",3.880456769,
"ISL","GFCF","TOT","QGRWTH","Q","2002-Q3",2.424686077,
"ISL","GFCF","TOT","QGRWTH","Q","2002-Q4",-0.995283041,
"ISL","GFCF","TOT","QGRWTH","Q","2003-Q1",2.430122538,
"ISL","GFCF","TOT","QGRWTH","Q","2003-Q2",5.293192823,
"ISL","GFCF","TOT","QGRWTH","Q","2003-Q3",2.694128316,
"ISL","GFCF","TOT","QGRWTH","Q","2003-Q4",-0.670233656,
"ISL","GFCF","TOT","QGRWTH","Q","2004-Q1",12.243379122,
"ISL","GFCF","TOT","QGRWTH","Q","2004-Q2",10.880117671,
"ISL","GFCF","TOT","QGRWTH","Q","2004-Q3",1.221295472,
"ISL","GFCF","TOT","QGRWTH","Q","2004-Q4",5.068902582,
"ISL","GFCF","TOT","QGRWTH","Q","2005-Q1",2.782141587,
"ISL","GFCF","TOT","QGRWTH","Q","2005-Q2",10.533606416,
"ISL","GFCF","TOT","QGRWTH","Q","2005-Q3",18.184032514,
"ISL","GFCF","TOT","QGRWTH","Q","2005-Q4",1.629402802,
"ISL","GFCF","TOT","QGRWTH","Q","2006-Q1",5.236761755,
"ISL","GFCF","TOT","QGRWTH","Q","2006-Q2",0.970415413,
"ISL","GFCF","TOT","QGRWTH","Q","2006-Q3",0.86937482,
"ISL","GFCF","TOT","QGRWTH","Q","2006-Q4",15.054841862,
"ISL","GFCF","TOT","QGRWTH","Q","2007-Q1",-26.875160289,
"ISL","GFCF","TOT","QGRWTH","Q","2007-Q2",15.892183081,
"ISL","GFCF","TOT","QGRWTH","Q","2007-Q3",3.587006224,
"ISL","GFCF","TOT","QGRWTH","Q","2007-Q4",-16.504689201,
"ISL","GFCF","TOT","QGRWTH","Q","2008-Q1",-0.850136446,
"ISL","GFCF","TOT","QGRWTH","Q","2008-Q2",-10.066858043,
"ISL","GFCF","TOT","QGRWTH","Q","2008-Q3",0.808619969,
"ISL","GFCF","TOT","QGRWTH","Q","2008-Q4",-14.757106014,
"ISL","GFCF","TOT","QGRWTH","Q","2009-Q1",-47.979017567,
"ISL","GFCF","TOT","QGRWTH","Q","2009-Q2",18.102548288,
"ISL","GFCF","TOT","QGRWTH","Q","2009-Q3",-0.700221473,
"ISL","GFCF","TOT","QGRWTH","Q","2009-Q4",12.84961905,
"ISL","GFCF","TOT","QGRWTH","Q","2010-Q1",-23.890451292,
"ISL","GFCF","TOT","QGRWTH","Q","2010-Q2",7.29750139,
"ISL","GFCF","TOT","QGRWTH","Q","2010-Q3",-4.32565522,
"ISL","GFCF","TOT","QGRWTH","Q","2010-Q4",12.35155247,
"ISL","GFCF","TOT","QGRWTH","Q","2011-Q1",-10.206082665,
"ISL","GFCF","TOT","QGRWTH","Q","2011-Q2",7.257985215,
"ISL","GFCF","TOT","QGRWTH","Q","2011-Q3",0.166331787,
"ISL","GFCF","TOT","QGRWTH","Q","2011-Q4",31.091569497,
"ISL","GFCF","TOT","QGRWTH","Q","2012-Q1",-8.694955198,
"ISL","GFCF","TOT","QGRWTH","Q","2012-Q2",-0.559189471,
"ISL","GFCF","TOT","QGRWTH","Q","2012-Q3",-15.590221959,
"ISL","GFCF","TOT","QGRWTH","Q","2012-Q4",6.12186602,
"ISL","GFCF","TOT","QGRWTH","Q","2013-Q1",-0.433757158,
"ISL","GFCF","TOT","QGRWTH","Q","2013-Q2",25.063232005,
"ISL","GFCF","TOT","QGRWTH","Q","2013-Q3",-24.735723121,
"ISL","GFCF","TOT","QGRWTH","Q","2013-Q4",17.007906837,
"ISL","GFCF","TOT","QGRWTH","Q","2014-Q1",8.319339038,
"ISL","GFCF","TOT","QGRWTH","Q","2014-Q2",-3.821697723,
"ISL","GFCF","TOT","QGRWTH","Q","2014-Q3",20.679591307,
"ISL","GFCF","TOT","QGRWTH","Q","2014-Q4",-8.907698955,
"ISL","GFCF","TOT","QGRWTH","Q","2015-Q1",14.083448654,
"ISL","GFCF","TOT","QGRWTH","Q","2015-Q2",2.462914746,
"ISL","GFCF","TOT","QGRWTH","Q","2015-Q3",-0.067481587,
"ISL","GFCF","TOT","QGRWTH","Q","2015-Q4",13.401216487,
"ISL","GFCF","TOT","QGRWTH","Q","2016-Q1",0.839859766,
"ISL","GFCF","TOT","QGRWTH","Q","2016-Q2",9.968936519,
"ISL","GFCF","TOT","QGRWTH","Q","2016-Q3",-7.950425888,
"ISL","GFCF","TOT","QGRWTH","Q","2016-Q4",11.637181309,
"ISL","GFCF","TOT","QGRWTH","Q","2017-Q1",-6.62568197,
"ISL","GFCF","TOT","QGRWTH","Q","2017-Q2",17.67726223,
"ISL","GFCF","TOT","QGRWTH","Q","2017-Q3",-1.457294036,
"ISL","GFCF","TOT","QGRWTH","Q","2017-Q4",-4.407203638,
"ISL","GFCF","TOT","QGRWTH","Q","2018-Q1",-1.689052572,
"ISL","GFCF","TOT","QGRWTH","Q","2018-Q2",14.202995957,
"ISL","GFCF","TOT","QGRWTH","Q","2018-Q3",-12.323404068,
"ISL","GFCF","TOT","QGRWTH","Q","2018-Q4",2.800971739,
"ISL","GFCF","TOT","QGRWTH","Q","2019-Q1",-17.136040009,
"ISL","GFCF","TOT","QGRWTH","Q","2019-Q2",24.024646192,
"ISL","GFCF","TOT","QGRWTH","Q","2019-Q3",-0.047632471,
"ISL","GFCF","TOT","QGRWTH","Q","2019-Q4",-2.267699704,
"ISL","GFCF","TOT","QGRWTH","Q","2020-Q1",-11.784877517,
"ISL","GFCF","TOT","QGRWTH","Q","2020-Q2",1.183515875,
"ISL","GFCF","TOT","QGRWTH","Q","2020-Q3",-1.508580457,
"ISL","GFCF","TOT","QGRWTH","Q","2020-Q4",6.055317142,
"ISL","GFCF","TOT","QGRWTH","Q","2021-Q1",-5.694562537,
"ISL","GFCF","TOT","QGRWTH","Q","2021-Q2",13.845522936,
"ISL","GFCF","TOT","QGRWTH","Q","2021-Q3",1.923093511,
"ISL","GFCF","TOT","QGRWTH","Q","2021-Q4",5.047604176,
"ISL","GFCF","TOT","QGRWTH","Q","2022-Q1",-4.636047773,
"ISL","GFCF","TOT","QGRWTH","Q","2022-Q2",1.890815298,
"ISL","GFCF","TOT","QGRWTH","Q","2022-Q3",3.389424059,
"ISL","GFCF","TOT","QGRWTH","Q","2022-Q4",5.210087803,
"ISL","GFCF","TOT","QGRWTH","Q","2023-Q1",-10.780916402,
"ISL","GFCF","TOT","QGRWTH","Q","2023-Q2",4.231559027,
"ISL","GFCF","TOT","QGRWTH","Q","2023-Q3",-1.140452,
"IRL","GFCF","TOT","QGRWTH","Q","1960-Q2",4.469811562,"E"
"IRL","GFCF","TOT","QGRWTH","Q","1960-Q3",4.302076264,"E"
"IRL","GFCF","TOT","QGRWTH","Q","1960-Q4",4.147170442,"E"
"IRL","GFCF","TOT","QGRWTH","Q","1961-Q1",3.955679352,"E"
"IRL","GFCF","TOT","QGRWTH","Q","1961-Q2",3.768052458,"E"
"IRL","GFCF","TOT","QGRWTH","Q","1961-Q3",3.749259569,"E"
"IRL","GFCF","TOT","QGRWTH","Q","1961-Q4",3.713200316,"E"
"IRL","GFCF","TOT","QGRWTH","Q","1962-Q1",3.540922857,"E"
"IRL","GFCF","TOT","QGRWTH","Q","1962-Q2",3.401460847,"E"
"IRL","GFCF","TOT","QGRWTH","Q","1962-Q3",3.185361685,"E"
"IRL","GFCF","TOT","QGRWTH","Q","1962-Q4",2.95935806,"E"
"IRL","GFCF","TOT","QGRWTH","Q","1963-Q1",2.840899975,"E"
"IRL","GFCF","TOT","QGRWTH","Q","1963-Q2",2.749293341,"E"
"IRL","GFCF","TOT","QGRWTH","Q","1963-Q3",2.63464447,"E"
"IRL","GFCF","TOT","QGRWTH","Q","1963-Q4",2.50799597,"E"
"IRL","GFCF","TOT","QGRWTH","Q","1964-Q1",2.425975715,"E"
"IRL","GFCF","TOT","QGRWTH","Q","1964-Q2",2.362703756,"E"
"IRL","GFCF","TOT","QGRWTH","Q","1964-Q3",2.905765253,"E"
"IRL","GFCF","TOT","QGRWTH","Q","1964-Q4",3.42949016,"E"
"IRL","GFCF","TOT","QGRWTH","Q","1965-Q1",3.275033848,"E"
"IRL","GFCF","TOT","QGRWTH","Q","1965-Q2",3.158342868,"E"
"IRL","GFCF","TOT","QGRWTH","Q","1965-Q3",0.697003673,"E"
"IRL","GFCF","TOT","QGRWTH","Q","1965-Q4",-1.831461708,"E"
"IRL","GFCF","TOT","QGRWTH","Q","1966-Q1",-1.857627333,"E"
"IRL","GFCF","TOT","QGRWTH","Q","1966-Q2",-1.870616897,"E"
"IRL","GFCF","TOT","QGRWTH","Q","1966-Q3",0.036589839,"E"
"IRL","GFCF","TOT","QGRWTH","Q","1966-Q4",2.119956726,"E"
"IRL","GFCF","TOT","QGRWTH","Q","1967-Q1",2.079173915,"E"
"IRL","GFCF","TOT","QGRWTH","Q","1967-Q2",2.001015494,"E"
"IRL","GFCF","TOT","QGRWTH","Q","1967-Q3",2.390534757,"E"
"IRL","GFCF","TOT","QGRWTH","Q","1967-Q4",2.769369673,"E"
"IRL","GFCF","TOT","QGRWTH","Q","1968-Q1",2.686874707,"E"
"IRL","GFCF","TOT","QGRWTH","Q","1968-Q2",2.59581057,"E"
"IRL","GFCF","TOT","QGRWTH","Q","1968-Q3",4.826378125,"E"
"IRL","GFCF","TOT","QGRWTH","Q","1968-Q4",6.890652585,"E"
"IRL","GFCF","TOT","QGRWTH","Q","1969-Q1",6.376468299,"E"
"IRL","GFCF","TOT","QGRWTH","Q","1969-Q2",5.961456517,"E"
"IRL","GFCF","TOT","QGRWTH","Q","1969-Q3",1.674022582,"E"
"IRL","GFCF","TOT","QGRWTH","Q","1969-Q4",-2.53391891,"E"
"IRL","GFCF","TOT","QGRWTH","Q","1970-Q1",-13.448131719,"E"
"IRL","GFCF","TOT","QGRWTH","Q","1970-Q2",9.751836435,"E"
"IRL","GFCF","TOT","QGRWTH","Q","1970-Q3",5.736368983,"E"
"IRL","GFCF","TOT","QGRWTH","Q","1970-Q4",3.034296312,"E"
"IRL","GFCF","TOT","QGRWTH","Q","1971-Q1",1.198278265,"E"
"IRL","GFCF","TOT","QGRWTH","Q","1971-Q2",0.260994324,"E"
"IRL","GFCF","TOT","QGRWTH","Q","1971-Q3",-0.067962219,"E"
"IRL","GFCF","TOT","QGRWTH","Q","1971-Q4",0.255974731,"E"
"IRL","GFCF","TOT","QGRWTH","Q","1972-Q1",1.256255758,"E"
"IRL","GFCF","TOT","QGRWTH","Q","1972-Q2",2.810804841,"E"
"IRL","GFCF","TOT","QGRWTH","Q","1972-Q3",4.843861809,"E"
"IRL","GFCF","TOT","QGRWTH","Q","1972-Q4",6.105408216,"E"
"IRL","GFCF","TOT","QGRWTH","Q","1973-Q1",5.518098695,"E"
"IRL","GFCF","TOT","QGRWTH","Q","1973-Q2",3.562058202,"E"
"IRL","GFCF","TOT","QGRWTH","Q","1973-Q3",0.504254134,"E"
"IRL","GFCF","TOT","QGRWTH","Q","1973-Q4",-2.567571063,"E"
"IRL","GFCF","TOT","QGRWTH","Q","1974-Q1",-4.509967362,"E"
"IRL","GFCF","TOT","QGRWTH","Q","1974-Q2",-5.133557235,"E"
"IRL","GFCF","TOT","QGRWTH","Q","1974-Q3",-4.528775749,"E"
"IRL","GFCF","TOT","QGRWTH","Q","1974-Q4",-2.935851316,"E"
"IRL","GFCF","TOT","QGRWTH","Q","1975-Q1",-0.96078998,"E"
"IRL","GFCF","TOT","QGRWTH","Q","1975-Q2",0.965498295,"E"
"IRL","GFCF","TOT","QGRWTH","Q","1975-Q3",2.952756709,"E"
"IRL","GFCF","TOT","QGRWTH","Q","1975-Q4",4.300002205,"E"
"IRL","GFCF","TOT","QGRWTH","Q","1976-Q1",4.413899337,"E"
"IRL","GFCF","TOT","QGRWTH","Q","1976-Q2",3.513104311,"E"
"IRL","GFCF","TOT","QGRWTH","Q","1976-Q3",1.826924097,"E"
"IRL","GFCF","TOT","QGRWTH","Q","1976-Q4",0.287921711,"E"
"IRL","GFCF","TOT","QGRWTH","Q","1977-Q1",-0.205809625,"E"
"IRL","GFCF","TOT","QGRWTH","Q","1977-Q2",0.367289437,"E"
"IRL","GFCF","TOT","QGRWTH","Q","1977-Q3",1.971566171,"E"
"IRL","GFCF","TOT","QGRWTH","Q","1977-Q4",3.837555145,"E"
"IRL","GFCF","TOT","QGRWTH","Q","1978-Q1",5.093568201,"E"
"IRL","GFCF","TOT","QGRWTH","Q","1978-Q2",5.673050757,"E"
