"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","FREQUENCY","Frequency","TIME","Period","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CHL","Chile","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2014-Q1","Q1-2014","CLP","Chilean Peso","6","Millions",,,9137981.3,,
"CHL","Chile","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2014-Q2","Q2-2014","CLP","Chilean Peso","6","Millions",,,9217512.8,,
"CHL","Chile","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2014-Q3","Q3-2014","CLP","Chilean Peso","6","Millions",,,8954456.7,,
"CHL","Chile","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2014-Q4","Q4-2014","CLP","Chilean Peso","6","Millions",,,10378480.7,,
"CHL","Chile","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2015-Q1","Q1-2015","CLP","Chilean Peso","6","Millions",,,9488394.4,,
"CHL","Chile","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2015-Q2","Q2-2015","CLP","Chilean Peso","6","Millions",,,9425641.6,,
"CHL","Chile","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2015-Q3","Q3-2015","CLP","Chilean Peso","6","Millions",,,10305041.2,,
"CHL","Chile","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2015-Q4","Q4-2015","CLP","Chilean Peso","6","Millions",,,11182764.7,,
"CHL","Chile","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2016-Q1","Q1-2016","CLP","Chilean Peso","6","Millions",,,10350299.2,,
"CHL","Chile","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2016-Q2","Q2-2016","CLP","Chilean Peso","6","Millions",,,9858175.6,,
"CHL","Chile","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2016-Q3","Q3-2016","CLP","Chilean Peso","6","Millions",,,9733833.7,,
"CHL","Chile","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2016-Q4","Q4-2016","CLP","Chilean Peso","6","Millions",,,10779256.5,,
"CHL","Chile","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2017-Q1","Q1-2017","CLP","Chilean Peso","6","Millions",,,9697044.5,,
"CHL","Chile","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2017-Q2","Q2-2017","CLP","Chilean Peso","6","Millions",,,9533283.9,,
"CHL","Chile","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2017-Q3","Q3-2017","CLP","Chilean Peso","6","Millions",,,9542417,,
"CHL","Chile","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2017-Q4","Q4-2017","CLP","Chilean Peso","6","Millions",,,11138565.9,,
"CHL","Chile","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2018-Q1","Q1-2018","CLP","Chilean Peso","6","Millions",,,10377311.1,,
"CHL","Chile","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2018-Q2","Q2-2018","CLP","Chilean Peso","6","Millions",,,10383873.8,,
"CHL","Chile","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2018-Q3","Q3-2018","CLP","Chilean Peso","6","Millions",,,10560958.3,,
"CHL","Chile","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2018-Q4","Q4-2018","CLP","Chilean Peso","6","Millions",,,12342200.9,,
"CHL","Chile","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2019-Q1","Q1-2019","CLP","Chilean Peso","6","Millions",,,11437304.7,,
"CHL","Chile","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2019-Q2","Q2-2019","CLP","Chilean Peso","6","Millions",,,11471411.5,,
"CHL","Chile","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2019-Q3","Q3-2019","CLP","Chilean Peso","6","Millions",,,11603389.2,,
"CHL","Chile","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2019-Q4","Q4-2019","CLP","Chilean Peso","6","Millions",,,13490318.6,,
"CHL","Chile","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2020-Q1","Q1-2020","CLP","Chilean Peso","6","Millions",,,12589104.2,,
"CHL","Chile","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2020-Q2","Q2-2020","CLP","Chilean Peso","6","Millions",,,10029490.1,,
"CHL","Chile","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2020-Q3","Q3-2020","CLP","Chilean Peso","6","Millions",,,10292150.7,,
"CHL","Chile","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2020-Q4","Q4-2020","CLP","Chilean Peso","6","Millions",,,12505094,,
"CHL","Chile","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2021-Q1","Q1-2021","CLP","Chilean Peso","6","Millions",,,12573372.8,,
"CHL","Chile","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2021-Q2","Q2-2021","CLP","Chilean Peso","6","Millions",,,12179212.5,,
"CHL","Chile","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2021-Q3","Q3-2021","CLP","Chilean Peso","6","Millions",,,14254846.3,,
"CHL","Chile","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2021-Q4","Q4-2021","CLP","Chilean Peso","6","Millions",,,16622720.3,,
"CHL","Chile","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2022-Q1","Q1-2022","CLP","Chilean Peso","6","Millions",,,15330362.3,,
"CHL","Chile","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2022-Q2","Q2-2022","CLP","Chilean Peso","6","Millions",,,14997064,,
"CHL","Chile","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2022-Q3","Q3-2022","CLP","Chilean Peso","6","Millions",,,16693519.9,,
"CHL","Chile","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2022-Q4","Q4-2022","CLP","Chilean Peso","6","Millions",,,18175805.1,,
"CHL","Chile","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2023-Q1","Q1-2023","CLP","Chilean Peso","6","Millions",,,15760571.2,,
"CHL","Chile","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2023-Q2","Q2-2023","CLP","Chilean Peso","6","Millions",,,15387283.9,,
"CHL","Chile","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2023-Q3","Q3-2023","CLP","Chilean Peso","6","Millions",,,15779644.1,,
"ZAF","South Africa","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1993-Q1","Q1-1993","ZAR","Rand","6","Millions",,,16670.9,,
"ZAF","South Africa","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1993-Q2","Q2-1993","ZAR","Rand","6","Millions",,,17817.2,,
"ZAF","South Africa","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1993-Q3","Q3-1993","ZAR","Rand","6","Millions",,,17573.9,,
"ZAF","South Africa","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1993-Q4","Q4-1993","ZAR","Rand","6","Millions",,,18875.7,,
"ZAF","South Africa","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1994-Q1","Q1-1994","ZAR","Rand","6","Millions",,,18723.4,,
"ZAF","South Africa","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1994-Q2","Q2-1994","ZAR","Rand","6","Millions",,,19837.4,,
"ZAF","South Africa","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1994-Q3","Q3-1994","ZAR","Rand","6","Millions",,,20637.3,,
"ZAF","South Africa","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1994-Q4","Q4-1994","ZAR","Rand","6","Millions",,,22505.4,,
"ZAF","South Africa","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1995-Q1","Q1-1995","ZAR","Rand","6","Millions",,,22389.9,,
"ZAF","South Africa","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1995-Q2","Q2-1995","ZAR","Rand","6","Millions",,,24659.9,,
"ZAF","South Africa","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1995-Q3","Q3-1995","ZAR","Rand","6","Millions",,,24724.8,,
"ZAF","South Africa","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1995-Q4","Q4-1995","ZAR","Rand","6","Millions",,,26035.8,,
"ZAF","South Africa","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1996-Q1","Q1-1996","ZAR","Rand","6","Millions",,,25799,,
"ZAF","South Africa","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1996-Q2","Q2-1996","ZAR","Rand","6","Millions",,,27511.1,,
"ZAF","South Africa","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1996-Q3","Q3-1996","ZAR","Rand","6","Millions",,,28113.6,,
"ZAF","South Africa","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1996-Q4","Q4-1996","ZAR","Rand","6","Millions",,,29496,,
"ZAF","South Africa","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1997-Q1","Q1-1997","ZAR","Rand","6","Millions",,,29574.9,,
"ZAF","South Africa","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1997-Q2","Q2-1997","ZAR","Rand","6","Millions",,,30512.8,,
"ZAF","South Africa","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1997-Q3","Q3-1997","ZAR","Rand","6","Millions",,,31591.1,,
"ZAF","South Africa","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1997-Q4","Q4-1997","ZAR","Rand","6","Millions",,,34073.3,,
"ZAF","South Africa","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1998-Q1","Q1-1998","ZAR","Rand","6","Millions",,,32988.4,,
"ZAF","South Africa","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1998-Q2","Q2-1998","ZAR","Rand","6","Millions",,,33581.6,,
"ZAF","South Africa","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1998-Q3","Q3-1998","ZAR","Rand","6","Millions",,,35430.8,,
"ZAF","South Africa","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1998-Q4","Q4-1998","ZAR","Rand","6","Millions",,,37663.4,,
"ZAF","South Africa","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1999-Q1","Q1-1999","ZAR","Rand","6","Millions",,,34145.2,,
"ZAF","South Africa","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1999-Q2","Q2-1999","ZAR","Rand","6","Millions",,,33269.2,,
"ZAF","South Africa","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1999-Q3","Q3-1999","ZAR","Rand","6","Millions",,,34264.8,,
"ZAF","South Africa","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1999-Q4","Q4-1999","ZAR","Rand","6","Millions",,,35705.1,,
"ZAF","South Africa","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2000-Q1","Q1-2000","ZAR","Rand","6","Millions",,,35866.4,,
"ZAF","South Africa","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2000-Q2","Q2-2000","ZAR","Rand","6","Millions",,,36829,,
"ZAF","South Africa","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2000-Q3","Q3-2000","ZAR","Rand","6","Millions",,,38228.2,,
"ZAF","South Africa","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2000-Q4","Q4-2000","ZAR","Rand","6","Millions",,,40592.1,,
"ZAF","South Africa","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2001-Q1","Q1-2001","ZAR","Rand","6","Millions",,,40387.3,,
"ZAF","South Africa","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2001-Q2","Q2-2001","ZAR","Rand","6","Millions",,,40492.1,,
"ZAF","South Africa","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2001-Q3","Q3-2001","ZAR","Rand","6","Millions",,,42425.5,,
"ZAF","South Africa","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2001-Q4","Q4-2001","ZAR","Rand","6","Millions",,,44162.8,,
"ZAF","South Africa","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2002-Q1","Q1-2002","ZAR","Rand","6","Millions",,,44368.4,,
"ZAF","South Africa","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2002-Q2","Q2-2002","ZAR","Rand","6","Millions",,,45405.5,,
"ZAF","South Africa","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2002-Q3","Q3-2002","ZAR","Rand","6","Millions",,,48658.9,,
"ZAF","South Africa","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2002-Q4","Q4-2002","ZAR","Rand","6","Millions",,,52433.6,,
"ZAF","South Africa","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2003-Q1","Q1-2003","ZAR","Rand","6","Millions",,,52063.3,,
"ZAF","South Africa","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2003-Q2","Q2-2003","ZAR","Rand","6","Millions",,,52336.3,,
"ZAF","South Africa","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2003-Q3","Q3-2003","ZAR","Rand","6","Millions",,,54709,,
"ZAF","South Africa","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2003-Q4","Q4-2003","ZAR","Rand","6","Millions",,,59338,,
"ZAF","South Africa","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2004-Q1","Q1-2004","ZAR","Rand","6","Millions",,,59592.2,,
"ZAF","South Africa","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2004-Q2","Q2-2004","ZAR","Rand","6","Millions",,,59707.7,,
"ZAF","South Africa","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2004-Q3","Q3-2004","ZAR","Rand","6","Millions",,,63426,,
"ZAF","South Africa","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2004-Q4","Q4-2004","ZAR","Rand","6","Millions",,,67902.7,,
"ZAF","South Africa","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2005-Q1","Q1-2005","ZAR","Rand","6","Millions",,,67991.4,,
"ZAF","South Africa","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2005-Q2","Q2-2005","ZAR","Rand","6","Millions",,,68911.1,,
"ZAF","South Africa","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2005-Q3","Q3-2005","ZAR","Rand","6","Millions",,,74334.7,,
"ZAF","South Africa","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2005-Q4","Q4-2005","ZAR","Rand","6","Millions",,,80447.4,,
"ZAF","South Africa","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2006-Q1","Q1-2006","ZAR","Rand","6","Millions",,,81719.2,,
"ZAF","South Africa","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2006-Q2","Q2-2006","ZAR","Rand","6","Millions",,,83931.9,,
"ZAF","South Africa","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2006-Q3","Q3-2006","ZAR","Rand","6","Millions",,,91741,,
"ZAF","South Africa","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2006-Q4","Q4-2006","ZAR","Rand","6","Millions",,,99920.2,,
"ZAF","South Africa","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2007-Q1","Q1-2007","ZAR","Rand","6","Millions",,,105997.2,,
"ZAF","South Africa","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2007-Q2","Q2-2007","ZAR","Rand","6","Millions",,,107918.6,,
"ZAF","South Africa","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2007-Q3","Q3-2007","ZAR","Rand","6","Millions",,,113180.1,,
"ZAF","South Africa","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2007-Q4","Q4-2007","ZAR","Rand","6","Millions",,,119274.9,,
"ZAF","South Africa","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2008-Q1","Q1-2008","ZAR","Rand","6","Millions",,,125406.9,,
"ZAF","South Africa","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2008-Q2","Q2-2008","ZAR","Rand","6","Millions",,,135156.9,,
"ZAF","South Africa","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2008-Q3","Q3-2008","ZAR","Rand","6","Millions",,,148064.5,,
"ZAF","South Africa","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2008-Q4","Q4-2008","ZAR","Rand","6","Millions",,,155871.1,,
"ZAF","South Africa","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2009-Q1","Q1-2009","ZAR","Rand","6","Millions",,,143314.2,,
"ZAF","South Africa","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2009-Q2","Q2-2009","ZAR","Rand","6","Millions",,,136204.7,,
"ZAF","South Africa","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2009-Q3","Q3-2009","ZAR","Rand","6","Millions",,,132968,,
"ZAF","South Africa","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2009-Q4","Q4-2009","ZAR","Rand","6","Millions",,,132132.5,,
"ZAF","South Africa","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2010-Q1","Q1-2010","ZAR","Rand","6","Millions",,,135020,,
"ZAF","South Africa","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2010-Q2","Q2-2010","ZAR","Rand","6","Millions",,,128709.3,,
"ZAF","South Africa","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2010-Q3","Q3-2010","ZAR","Rand","6","Millions",,,132379.7,,
"ZAF","South Africa","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2010-Q4","Q4-2010","ZAR","Rand","6","Millions",,,140506.7,,
"ZAF","South Africa","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2011-Q1","Q1-2011","ZAR","Rand","6","Millions",,,144358.3,,
"ZAF","South Africa","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2011-Q2","Q2-2011","ZAR","Rand","6","Millions",,,138947.8,,
"ZAF","South Africa","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2011-Q3","Q3-2011","ZAR","Rand","6","Millions",,,150454.7,,
"ZAF","South Africa","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2011-Q4","Q4-2011","ZAR","Rand","6","Millions",,,158765.3,,
"ZAF","South Africa","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2012-Q1","Q1-2012","ZAR","Rand","6","Millions",,,151365,,
"ZAF","South Africa","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2012-Q2","Q2-2012","ZAR","Rand","6","Millions",,,156672.3,,
"ZAF","South Africa","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2012-Q3","Q3-2012","ZAR","Rand","6","Millions",,,160236.4,,
"ZAF","South Africa","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2012-Q4","Q4-2012","ZAR","Rand","6","Millions",,,171355.1,,
"ZAF","South Africa","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2013-Q1","Q1-2013","ZAR","Rand","6","Millions",,,166876.5,,
"ZAF","South Africa","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2013-Q2","Q2-2013","ZAR","Rand","6","Millions",,,171513.5,,
"ZAF","South Africa","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2013-Q3","Q3-2013","ZAR","Rand","6","Millions",,,185894,,
"ZAF","South Africa","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2013-Q4","Q4-2013","ZAR","Rand","6","Millions",,,194457.7,,
"ZAF","South Africa","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2014-Q1","Q1-2014","ZAR","Rand","6","Millions",,,186545,,
"ZAF","South Africa","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2014-Q2","Q2-2014","ZAR","Rand","6","Millions",,,179752.9,,
"ZAF","South Africa","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2014-Q3","Q3-2014","ZAR","Rand","6","Millions",,,190263,,
"ZAF","South Africa","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2014-Q4","Q4-2014","ZAR","Rand","6","Millions",,,199987.5,,
"ZAF","South Africa","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2015-Q1","Q1-2015","ZAR","Rand","6","Millions",,,192451.4,,
"ZAF","South Africa","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2015-Q2","Q2-2015","ZAR","Rand","6","Millions",,,189089.2,,
"ZAF","South Africa","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2015-Q3","Q3-2015","ZAR","Rand","6","Millions",,,206321.5,,
"ZAF","South Africa","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2015-Q4","Q4-2015","ZAR","Rand","6","Millions",,,208276.4,,
"ZAF","South Africa","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2016-Q1","Q1-2016","ZAR","Rand","6","Millions",,,206135.3,,
"ZAF","South Africa","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2016-Q2","Q2-2016","ZAR","Rand","6","Millions",,,207676,,
"ZAF","South Africa","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2016-Q3","Q3-2016","ZAR","Rand","6","Millions",,,204788.9,,
"ZAF","South Africa","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2016-Q4","Q4-2016","ZAR","Rand","6","Millions",,,211537.7,,
"ZAF","South Africa","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2017-Q1","Q1-2017","ZAR","Rand","6","Millions",,,207099.5,,
"ZAF","South Africa","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2017-Q2","Q2-2017","ZAR","Rand","6","Millions",,,196370,,
"ZAF","South Africa","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2017-Q3","Q3-2017","ZAR","Rand","6","Millions",,,210638.6,,
"ZAF","South Africa","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2017-Q4","Q4-2017","ZAR","Rand","6","Millions",,,218654.4,,
"ZAF","South Africa","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2018-Q1","Q1-2018","ZAR","Rand","6","Millions",,,213224.2,,
"ZAF","South Africa","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2018-Q2","Q2-2018","ZAR","Rand","6","Millions",,,204322.2,,
"ZAF","South Africa","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2018-Q3","Q3-2018","ZAR","Rand","6","Millions",,,218853.1,,
"ZAF","South Africa","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2018-Q4","Q4-2018","ZAR","Rand","6","Millions",,,217536.6,,
"ZAF","South Africa","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2019-Q1","Q1-2019","ZAR","Rand","6","Millions",,,215973.1,,
"ZAF","South Africa","P51A","Gross fixed capital formation by asset","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2019-Q2","Q2-2019","ZAR","Rand","6","Millions",,,209554.5,,
