"SUBJECT","Subject","LOCATION","Country","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"B6BLTT02","Current account balance as % of GDP","NZL","New Zealand","STSA","Indicators in percentage","Q","Quarterly","2015-Q3","Q3-2015","PC","Percentage","0","Units",,,-2.073599,,
"B6BLTT02","Current account balance as % of GDP","NZL","New Zealand","STSA","Indicators in percentage","Q","Quarterly","2015-Q4","Q4-2015","PC","Percentage","0","Units",,,-2.65652,,
"B6BLTT02","Current account balance as % of GDP","NZL","New Zealand","STSA","Indicators in percentage","Q","Quarterly","2016-Q1","Q1-2016","PC","Percentage","0","Units",,,-1.44972,,
"B6BLTT02","Current account balance as % of GDP","NZL","New Zealand","STSA","Indicators in percentage","Q","Quarterly","2016-Q2","Q2-2016","PC","Percentage","0","Units",,,-1.964898,,
"B6BLTT02","Current account balance as % of GDP","NZL","New Zealand","STSA","Indicators in percentage","Q","Quarterly","2016-Q3","Q3-2016","PC","Percentage","0","Units",,,-2.641453,,
"B6BLTT02","Current account balance as % of GDP","NZL","New Zealand","STSA","Indicators in percentage","Q","Quarterly","2016-Q4","Q4-2016","PC","Percentage","0","Units",,,-2.040367,,
"B6BLTT02","Current account balance as % of GDP","NZL","New Zealand","STSA","Indicators in percentage","Q","Quarterly","2017-Q1","Q1-2017","PC","Percentage","0","Units",,,-3.455139,,
"B6BLTT02","Current account balance as % of GDP","NZL","New Zealand","STSA","Indicators in percentage","Q","Quarterly","2017-Q2","Q2-2017","PC","Percentage","0","Units",,,-2.211787,,
"B6BLTT02","Current account balance as % of GDP","NZL","New Zealand","STSA","Indicators in percentage","Q","Quarterly","2017-Q3","Q3-2017","PC","Percentage","0","Units",,,-2.533487,,
"B6BLTT02","Current account balance as % of GDP","NZL","New Zealand","STSA","Indicators in percentage","Q","Quarterly","2017-Q4","Q4-2017","PC","Percentage","0","Units",,,-3.079507,,
"B6BLTT02","Current account balance as % of GDP","NZL","New Zealand","STSA","Indicators in percentage","Q","Quarterly","2018-Q1","Q1-2018","PC","Percentage","0","Units",,,-4.453289,,
"B6BLTT02","Current account balance as % of GDP","NZL","New Zealand","STSA","Indicators in percentage","Q","Quarterly","2018-Q2","Q2-2018","PC","Percentage","0","Units",,,-4.412467,,
"B6BLTT02","Current account balance as % of GDP","NZL","New Zealand","STSA","Indicators in percentage","Q","Quarterly","2018-Q3","Q3-2018","PC","Percentage","0","Units",,,-3.987117,,
"B6BLTT02","Current account balance as % of GDP","NZL","New Zealand","STSA","Indicators in percentage","Q","Quarterly","2018-Q4","Q4-2018","PC","Percentage","0","Units",,,-3.816655,,
"B6BLTT02","Current account balance as % of GDP","NZL","New Zealand","STSA","Indicators in percentage","Q","Quarterly","2019-Q1","Q1-2019","PC","Percentage","0","Units",,,-3.03894,,
"B6BLTT02","Current account balance as % of GDP","NZL","New Zealand","STSA","Indicators in percentage","Q","Quarterly","2019-Q2","Q2-2019","PC","Percentage","0","Units",,,-3.221581,,
"B6BLTT02","Current account balance as % of GDP","NZL","New Zealand","STSA","Indicators in percentage","Q","Quarterly","2019-Q3","Q3-2019","PC","Percentage","0","Units",,,-2.899359,,
"B6BLTT02","Current account balance as % of GDP","NZL","New Zealand","STSA","Indicators in percentage","Q","Quarterly","2019-Q4","Q4-2019","PC","Percentage","0","Units",,,-1.985358,,
"B6BLTT02","Current account balance as % of GDP","NZL","New Zealand","STSA","Indicators in percentage","Q","Quarterly","2020-Q1","Q1-2020","PC","Percentage","0","Units",,,-1.027481,,
"B6BLTT02","Current account balance as % of GDP","NZL","New Zealand","STSA","Indicators in percentage","Q","Quarterly","2020-Q2","Q2-2020","PC","Percentage","0","Units",,,-0.1166212,,
"B6BLTT02","Current account balance as % of GDP","NZL","New Zealand","STSA","Indicators in percentage","Q","Quarterly","2020-Q3","Q3-2020","PC","Percentage","0","Units",,,-1.259347,,
"B6BLTT02","Current account balance as % of GDP","NZL","New Zealand","STSA","Indicators in percentage","Q","Quarterly","2020-Q4","Q4-2020","PC","Percentage","0","Units",,,-2.468269,,
"B6BLTT02","Current account balance as % of GDP","NZL","New Zealand","STSA","Indicators in percentage","Q","Quarterly","2021-Q1","Q1-2021","PC","Percentage","0","Units",,,-5.89618,,
"B6BLTT02","Current account balance as % of GDP","NZL","New Zealand","STSA","Indicators in percentage","Q","Quarterly","2021-Q2","Q2-2021","PC","Percentage","0","Units",,,-3.502909,,
"B6BLTT02","Current account balance as % of GDP","NZL","New Zealand","STSA","Indicators in percentage","Q","Quarterly","2021-Q3","Q3-2021","PC","Percentage","0","Units",,,-5.947283,,
"B6BLTT02","Current account balance as % of GDP","NZL","New Zealand","STSA","Indicators in percentage","Q","Quarterly","2021-Q4","Q4-2021","PC","Percentage","0","Units",,,-7.239445,,
"B6BLTT02","Current account balance as % of GDP","NZL","New Zealand","STSA","Indicators in percentage","Q","Quarterly","2022-Q1","Q1-2022","PC","Percentage","0","Units",,,-9.17762,,
"B6BLTT02","Current account balance as % of GDP","NZL","New Zealand","STSA","Indicators in percentage","Q","Quarterly","2022-Q2","Q2-2022","PC","Percentage","0","Units",,,-9.082623,,
"B6BLTT02","Current account balance as % of GDP","NZL","New Zealand","STSA","Indicators in percentage","Q","Quarterly","2022-Q3","Q3-2022","PC","Percentage","0","Units",,,-7.003595,,
"B6BLTT02","Current account balance as % of GDP","NZL","New Zealand","STSA","Indicators in percentage","Q","Quarterly","2022-Q4","Q4-2022","PC","Percentage","0","Units",,,-8.798535,,
"B6BLTT02","Current account balance as % of GDP","NZL","New Zealand","STSA","Indicators in percentage","Q","Quarterly","2023-Q1","Q1-2023","PC","Percentage","0","Units",,,-7.73176,,
"B6BLTT02","Current account balance as % of GDP","NZL","New Zealand","STSA","Indicators in percentage","Q","Quarterly","2023-Q2","Q2-2023","PC","Percentage","0","Units",,,-6.842566,,
"B6BLTT02","Current account balance as % of GDP","NZL","New Zealand","STSA","Indicators in percentage","Q","Quarterly","2023-Q3","Q3-2023","PC","Percentage","0","Units",,,-7.146536,,
"B6BLTT02","Current account balance as % of GDP","CHL","Chile","STSA","Indicators in percentage","Q","Quarterly","2003-Q1","Q1-2003","PC","Percentage","0","Units",,,-0.1897899,,
"B6BLTT02","Current account balance as % of GDP","CHL","Chile","STSA","Indicators in percentage","Q","Quarterly","2003-Q2","Q2-2003","PC","Percentage","0","Units",,,-2.749138,,
"B6BLTT02","Current account balance as % of GDP","CHL","Chile","STSA","Indicators in percentage","Q","Quarterly","2003-Q3","Q3-2003","PC","Percentage","0","Units",,,1.85596,,
"B6BLTT02","Current account balance as % of GDP","CHL","Chile","STSA","Indicators in percentage","Q","Quarterly","2003-Q4","Q4-2003","PC","Percentage","0","Units",,,4.176309,,
"B6BLTT02","Current account balance as % of GDP","CHL","Chile","STSA","Indicators in percentage","Q","Quarterly","2004-Q1","Q1-2004","PC","Percentage","0","Units",,,0.8739663,,
"B6BLTT02","Current account balance as % of GDP","CHL","Chile","STSA","Indicators in percentage","Q","Quarterly","2004-Q2","Q2-2004","PC","Percentage","0","Units",,,2.503903,,
"B6BLTT02","Current account balance as % of GDP","CHL","Chile","STSA","Indicators in percentage","Q","Quarterly","2004-Q3","Q3-2004","PC","Percentage","0","Units",,,2.619114,,
"B6BLTT02","Current account balance as % of GDP","CHL","Chile","STSA","Indicators in percentage","Q","Quarterly","2004-Q4","Q4-2004","PC","Percentage","0","Units",,,2.287871,,
"B6BLTT02","Current account balance as % of GDP","CHL","Chile","STSA","Indicators in percentage","Q","Quarterly","2005-Q1","Q1-2005","PC","Percentage","0","Units",,,2.52827,,
"B6BLTT02","Current account balance as % of GDP","CHL","Chile","STSA","Indicators in percentage","Q","Quarterly","2005-Q2","Q2-2005","PC","Percentage","0","Units",,,0.5362214,,
"B6BLTT02","Current account balance as % of GDP","CHL","Chile","STSA","Indicators in percentage","Q","Quarterly","2005-Q3","Q3-2005","PC","Percentage","0","Units",,,1.01498,,
"B6BLTT02","Current account balance as % of GDP","CHL","Chile","STSA","Indicators in percentage","Q","Quarterly","2005-Q4","Q4-2005","PC","Percentage","0","Units",,,3.718262,,
"B6BLTT02","Current account balance as % of GDP","CHL","Chile","STSA","Indicators in percentage","Q","Quarterly","2006-Q1","Q1-2006","PC","Percentage","0","Units",,,3.983916,,
"B6BLTT02","Current account balance as % of GDP","CHL","Chile","STSA","Indicators in percentage","Q","Quarterly","2006-Q2","Q2-2006","PC","Percentage","0","Units",,,7.05498,,
"B6BLTT02","Current account balance as % of GDP","CHL","Chile","STSA","Indicators in percentage","Q","Quarterly","2006-Q3","Q3-2006","PC","Percentage","0","Units",,,5.078459,,
"B6BLTT02","Current account balance as % of GDP","CHL","Chile","STSA","Indicators in percentage","Q","Quarterly","2006-Q4","Q4-2006","PC","Percentage","0","Units",,,7.715371,,
"B6BLTT02","Current account balance as % of GDP","CHL","Chile","STSA","Indicators in percentage","Q","Quarterly","2007-Q1","Q1-2007","PC","Percentage","0","Units",,,6.333442,,
"B6BLTT02","Current account balance as % of GDP","CHL","Chile","STSA","Indicators in percentage","Q","Quarterly","2007-Q2","Q2-2007","PC","Percentage","0","Units",,,7.208182,,
"B6BLTT02","Current account balance as % of GDP","CHL","Chile","STSA","Indicators in percentage","Q","Quarterly","2007-Q3","Q3-2007","PC","Percentage","0","Units",,,5.886631,,
"B6BLTT02","Current account balance as % of GDP","CHL","Chile","STSA","Indicators in percentage","Q","Quarterly","2007-Q4","Q4-2007","PC","Percentage","0","Units",,,1.273304,,
"B6BLTT02","Current account balance as % of GDP","CHL","Chile","STSA","Indicators in percentage","Q","Quarterly","2008-Q1","Q1-2008","PC","Percentage","0","Units",,,1.693258,,
"B6BLTT02","Current account balance as % of GDP","CHL","Chile","STSA","Indicators in percentage","Q","Quarterly","2008-Q2","Q2-2008","PC","Percentage","0","Units",,,-3.864707,,
"B6BLTT02","Current account balance as % of GDP","CHL","Chile","STSA","Indicators in percentage","Q","Quarterly","2008-Q3","Q3-2008","PC","Percentage","0","Units",,,-8.283602,,
"B6BLTT02","Current account balance as % of GDP","CHL","Chile","STSA","Indicators in percentage","Q","Quarterly","2008-Q4","Q4-2008","PC","Percentage","0","Units",,,-9.090962,,
"B6BLTT02","Current account balance as % of GDP","CHL","Chile","STSA","Indicators in percentage","Q","Quarterly","2009-Q1","Q1-2009","PC","Percentage","0","Units",,,-0.7226157,,
"B6BLTT02","Current account balance as % of GDP","CHL","Chile","STSA","Indicators in percentage","Q","Quarterly","2009-Q2","Q2-2009","PC","Percentage","0","Units",,,1.243006,,
"B6BLTT02","Current account balance as % of GDP","CHL","Chile","STSA","Indicators in percentage","Q","Quarterly","2009-Q3","Q3-2009","PC","Percentage","0","Units",,,2.350661,,
"B6BLTT02","Current account balance as % of GDP","CHL","Chile","STSA","Indicators in percentage","Q","Quarterly","2009-Q4","Q4-2009","PC","Percentage","0","Units",,,2.423656,,
"B6BLTT02","Current account balance as % of GDP","CHL","Chile","STSA","Indicators in percentage","Q","Quarterly","2010-Q1","Q1-2010","PC","Percentage","0","Units",,,0.4351822,,
"B6BLTT02","Current account balance as % of GDP","CHL","Chile","STSA","Indicators in percentage","Q","Quarterly","2010-Q2","Q2-2010","PC","Percentage","0","Units",,,-0.5154145,,
"B6BLTT02","Current account balance as % of GDP","CHL","Chile","STSA","Indicators in percentage","Q","Quarterly","2010-Q3","Q3-2010","PC","Percentage","0","Units",,,0.900265,,
"B6BLTT02","Current account balance as % of GDP","CHL","Chile","STSA","Indicators in percentage","Q","Quarterly","2010-Q4","Q4-2010","PC","Percentage","0","Units",,,2.647289,,
"B6BLTT02","Current account balance as % of GDP","CHL","Chile","STSA","Indicators in percentage","Q","Quarterly","2011-Q1","Q1-2011","PC","Percentage","0","Units",,,-3.95296,,
"B6BLTT02","Current account balance as % of GDP","CHL","Chile","STSA","Indicators in percentage","Q","Quarterly","2011-Q2","Q2-2011","PC","Percentage","0","Units",,,-3.587455,,
"B6BLTT02","Current account balance as % of GDP","CHL","Chile","STSA","Indicators in percentage","Q","Quarterly","2011-Q3","Q3-2011","PC","Percentage","0","Units",,,-6.183359,,
"B6BLTT02","Current account balance as % of GDP","CHL","Chile","STSA","Indicators in percentage","Q","Quarterly","2011-Q4","Q4-2011","PC","Percentage","0","Units",,,-5.904634,,
"B6BLTT02","Current account balance as % of GDP","CHL","Chile","STSA","Indicators in percentage","Q","Quarterly","2012-Q1","Q1-2012","PC","Percentage","0","Units",,,-3.78561,,
"B6BLTT02","Current account balance as % of GDP","CHL","Chile","STSA","Indicators in percentage","Q","Quarterly","2012-Q2","Q2-2012","PC","Percentage","0","Units",,,-5.547076,,
"B6BLTT02","Current account balance as % of GDP","CHL","Chile","STSA","Indicators in percentage","Q","Quarterly","2012-Q3","Q3-2012","PC","Percentage","0","Units",,,-6.359265,,
"B6BLTT02","Current account balance as % of GDP","CHL","Chile","STSA","Indicators in percentage","Q","Quarterly","2012-Q4","Q4-2012","PC","Percentage","0","Units",,,-5.779345,,
"B6BLTT02","Current account balance as % of GDP","CHL","Chile","STSA","Indicators in percentage","Q","Quarterly","2013-Q1","Q1-2013","PC","Percentage","0","Units",,,-4.758082,,
"B6BLTT02","Current account balance as % of GDP","CHL","Chile","STSA","Indicators in percentage","Q","Quarterly","2013-Q2","Q2-2013","PC","Percentage","0","Units",,,-5.169394,,
"B6BLTT02","Current account balance as % of GDP","CHL","Chile","STSA","Indicators in percentage","Q","Quarterly","2013-Q3","Q3-2013","PC","Percentage","0","Units",,,-4.536043,,
"B6BLTT02","Current account balance as % of GDP","CHL","Chile","STSA","Indicators in percentage","Q","Quarterly","2013-Q4","Q4-2013","PC","Percentage","0","Units",,,-4.305674,,
"B6BLTT02","Current account balance as % of GDP","CHL","Chile","STSA","Indicators in percentage","Q","Quarterly","2014-Q1","Q1-2014","PC","Percentage","0","Units",,,-5.128914,,
"B6BLTT02","Current account balance as % of GDP","CHL","Chile","STSA","Indicators in percentage","Q","Quarterly","2014-Q2","Q2-2014","PC","Percentage","0","Units",,,-2.94853,,
"B6BLTT02","Current account balance as % of GDP","CHL","Chile","STSA","Indicators in percentage","Q","Quarterly","2014-Q3","Q3-2014","PC","Percentage","0","Units",,,-2.254557,,
"B6BLTT02","Current account balance as % of GDP","CHL","Chile","STSA","Indicators in percentage","Q","Quarterly","2014-Q4","Q4-2014","PC","Percentage","0","Units",,,-2.990995,,
"B6BLTT02","Current account balance as % of GDP","CHL","Chile","STSA","Indicators in percentage","Q","Quarterly","2015-Q1","Q1-2015","PC","Percentage","0","Units",,,-1.994715,,
"B6BLTT02","Current account balance as % of GDP","CHL","Chile","STSA","Indicators in percentage","Q","Quarterly","2015-Q2","Q2-2015","PC","Percentage","0","Units",,,-1.697916,,
"B6BLTT02","Current account balance as % of GDP","CHL","Chile","STSA","Indicators in percentage","Q","Quarterly","2015-Q3","Q3-2015","PC","Percentage","0","Units",,,-3.218923,,
"B6BLTT02","Current account balance as % of GDP","CHL","Chile","STSA","Indicators in percentage","Q","Quarterly","2015-Q4","Q4-2015","PC","Percentage","0","Units",,,-4.439126,,
"B6BLTT02","Current account balance as % of GDP","CHL","Chile","STSA","Indicators in percentage","Q","Quarterly","2016-Q1","Q1-2016","PC","Percentage","0","Units",,,-3.185204,,
"B6BLTT02","Current account balance as % of GDP","CHL","Chile","STSA","Indicators in percentage","Q","Quarterly","2016-Q2","Q2-2016","PC","Percentage","0","Units",,,-3.104367,,
"B6BLTT02","Current account balance as % of GDP","CHL","Chile","STSA","Indicators in percentage","Q","Quarterly","2016-Q3","Q3-2016","PC","Percentage","0","Units",,,-3.298894,,
"B6BLTT02","Current account balance as % of GDP","CHL","Chile","STSA","Indicators in percentage","Q","Quarterly","2016-Q4","Q4-2016","PC","Percentage","0","Units",,,-2.586033,,
"B6BLTT02","Current account balance as % of GDP","CHL","Chile","STSA","Indicators in percentage","Q","Quarterly","2017-Q1","Q1-2017","PC","Percentage","0","Units",,,-3.658328,,
"B6BLTT02","Current account balance as % of GDP","CHL","Chile","STSA","Indicators in percentage","Q","Quarterly","2017-Q2","Q2-2017","PC","Percentage","0","Units",,,-3.797949,,
"B6BLTT02","Current account balance as % of GDP","CHL","Chile","STSA","Indicators in percentage","Q","Quarterly","2017-Q3","Q3-2017","PC","Percentage","0","Units",,,-1.751187,,
"B6BLTT02","Current account balance as % of GDP","CHL","Chile","STSA","Indicators in percentage","Q","Quarterly","2017-Q4","Q4-2017","PC","Percentage","0","Units",,,-0.6581327,,
"B6BLTT02","Current account balance as % of GDP","CHL","Chile","STSA","Indicators in percentage","Q","Quarterly","2018-Q1","Q1-2018","PC","Percentage","0","Units",,,-3.667703,,
"B6BLTT02","Current account balance as % of GDP","CHL","Chile","STSA","Indicators in percentage","Q","Quarterly","2018-Q2","Q2-2018","PC","Percentage","0","Units",,,-4.498043,,
"B6BLTT02","Current account balance as % of GDP","CHL","Chile","STSA","Indicators in percentage","Q","Quarterly","2018-Q3","Q3-2018","PC","Percentage","0","Units",,,-3.867726,,
"B6BLTT02","Current account balance as % of GDP","CHL","Chile","STSA","Indicators in percentage","Q","Quarterly","2018-Q4","Q4-2018","PC","Percentage","0","Units",,,-5.888785,,
"B6BLTT02","Current account balance as % of GDP","CHL","Chile","STSA","Indicators in percentage","Q","Quarterly","2019-Q1","Q1-2019","PC","Percentage","0","Units",,,-3.658524,,
"B6BLTT02","Current account balance as % of GDP","CHL","Chile","STSA","Indicators in percentage","Q","Quarterly","2019-Q2","Q2-2019","PC","Percentage","0","Units",,,-5.850675,,
"B6BLTT02","Current account balance as % of GDP","CHL","Chile","STSA","Indicators in percentage","Q","Quarterly","2019-Q3","Q3-2019","PC","Percentage","0","Units",,,-5.296009,,
"B6BLTT02","Current account balance as % of GDP","CHL","Chile","STSA","Indicators in percentage","Q","Quarterly","2019-Q4","Q4-2019","PC","Percentage","0","Units",,,-5.691181,,
"B6BLTT02","Current account balance as % of GDP","CHL","Chile","STSA","Indicators in percentage","Q","Quarterly","2020-Q1","Q1-2020","PC","Percentage","0","Units",,,-6.829064,,
"B6BLTT02","Current account balance as % of GDP","CHL","Chile","STSA","Indicators in percentage","Q","Quarterly","2020-Q2","Q2-2020","PC","Percentage","0","Units",,,0.7940369,,
"B6BLTT02","Current account balance as % of GDP","CHL","Chile","STSA","Indicators in percentage","Q","Quarterly","2020-Q3","Q3-2020","PC","Percentage","0","Units",,,-1.181234,,
"B6BLTT02","Current account balance as % of GDP","CHL","Chile","STSA","Indicators in percentage","Q","Quarterly","2020-Q4","Q4-2020","PC","Percentage","0","Units",,,-1.356816,,
"B6BLTT02","Current account balance as % of GDP","CHL","Chile","STSA","Indicators in percentage","Q","Quarterly","2021-Q1","Q1-2021","PC","Percentage","0","Units",,,-5.198927,,
"B6BLTT02","Current account balance as % of GDP","CHL","Chile","STSA","Indicators in percentage","Q","Quarterly","2021-Q2","Q2-2021","PC","Percentage","0","Units",,,-5.456444,,
"B6BLTT02","Current account balance as % of GDP","CHL","Chile","STSA","Indicators in percentage","Q","Quarterly","2021-Q3","Q3-2021","PC","Percentage","0","Units",,,-8.250712,,
"B6BLTT02","Current account balance as % of GDP","CHL","Chile","STSA","Indicators in percentage","Q","Quarterly","2021-Q4","Q4-2021","PC","Percentage","0","Units",,,-9.870321,,
"B6BLTT02","Current account balance as % of GDP","CHL","Chile","STSA","Indicators in percentage","Q","Quarterly","2022-Q1","Q1-2022","PC","Percentage","0","Units",,,-8.845948,,
"B6BLTT02","Current account balance as % of GDP","CHL","Chile","STSA","Indicators in percentage","Q","Quarterly","2022-Q2","Q2-2022","PC","Percentage","0","Units",,,-12.44265,,
"B6BLTT02","Current account balance as % of GDP","CHL","Chile","STSA","Indicators in percentage","Q","Quarterly","2022-Q3","Q3-2022","PC","Percentage","0","Units",,,-8.684878,,
"B6BLTT02","Current account balance as % of GDP","CHL","Chile","STSA","Indicators in percentage","Q","Quarterly","2022-Q4","Q4-2022","PC","Percentage","0","Units",,,-6.008613,,
"B6BLTT02","Current account balance as % of GDP","CHL","Chile","STSA","Indicators in percentage","Q","Quarterly","2023-Q1","Q1-2023","PC","Percentage","0","Units",,,0.1795042,,
"B6BLTT02","Current account balance as % of GDP","CHL","Chile","STSA","Indicators in percentage","Q","Quarterly","2023-Q2","Q2-2023","PC","Percentage","0","Units",,,-3.285763,,
"B6BLTT02","Current account balance as % of GDP","CHL","Chile","STSA","Indicators in percentage","Q","Quarterly","2023-Q3","Q3-2023","PC","Percentage","0","Units",,,-4.084914,,
"B6BLTT02","Current account balance as % of GDP","NOR","Norway","STSA","Indicators in percentage","Q","Quarterly","1981-Q1","Q1-1981","PC","Percentage","0","Units",,,2.54216,,
"B6BLTT02","Current account balance as % of GDP","NOR","Norway","STSA","Indicators in percentage","Q","Quarterly","1981-Q2","Q2-1981","PC","Percentage","0","Units",,,6.722282,,
"B6BLTT02","Current account balance as % of GDP","NOR","Norway","STSA","Indicators in percentage","Q","Quarterly","1981-Q3","Q3-1981","PC","Percentage","0","Units",,,3.274302,,
"B6BLTT02","Current account balance as % of GDP","NOR","Norway","STSA","Indicators in percentage","Q","Quarterly","1981-Q4","Q4-1981","PC","Percentage","0","Units",,,0.7112812,,
"B6BLTT02","Current account balance as % of GDP","NOR","Norway","STSA","Indicators in percentage","Q","Quarterly","1982-Q1","Q1-1982","PC","Percentage","0","Units",,,1.724203,,
"B6BLTT02","Current account balance as % of GDP","NOR","Norway","STSA","Indicators in percentage","Q","Quarterly","1982-Q2","Q2-1982","PC","Percentage","0","Units",,,-0.2112494,,
"B6BLTT02","Current account balance as % of GDP","NOR","Norway","STSA","Indicators in percentage","Q","Quarterly","1982-Q3","Q3-1982","PC","Percentage","0","Units",,,2.118606,,
"B6BLTT02","Current account balance as % of GDP","NOR","Norway","STSA","Indicators in percentage","Q","Quarterly","1982-Q4","Q4-1982","PC","Percentage","0","Units",,,-0.2754192,,
"B6BLTT02","Current account balance as % of GDP","NOR","Norway","STSA","Indicators in percentage","Q","Quarterly","1983-Q1","Q1-1983","PC","Percentage","0","Units",,,0.5247444,,
"B6BLTT02","Current account balance as % of GDP","NOR","Norway","STSA","Indicators in percentage","Q","Quarterly","1983-Q2","Q2-1983","PC","Percentage","0","Units",,,3.326064,,
"B6BLTT02","Current account balance as % of GDP","NOR","Norway","STSA","Indicators in percentage","Q","Quarterly","1983-Q3","Q3-1983","PC","Percentage","0","Units",,,5.08331,,
"B6BLTT02","Current account balance as % of GDP","NOR","Norway","STSA","Indicators in percentage","Q","Quarterly","1983-Q4","Q4-1983","PC","Percentage","0","Units",,,6.249663,,
"B6BLTT02","Current account balance as % of GDP","NOR","Norway","STSA","Indicators in percentage","Q","Quarterly","1984-Q1","Q1-1984","PC","Percentage","0","Units",,,5.510933,,
"B6BLTT02","Current account balance as % of GDP","NOR","Norway","STSA","Indicators in percentage","Q","Quarterly","1984-Q2","Q2-1984","PC","Percentage","0","Units",,,4.997925,,
"B6BLTT02","Current account balance as % of GDP","NOR","Norway","STSA","Indicators in percentage","Q","Quarterly","1984-Q3","Q3-1984","PC","Percentage","0","Units",,,4.667351,,
"B6BLTT02","Current account balance as % of GDP","NOR","Norway","STSA","Indicators in percentage","Q","Quarterly","1984-Q4","Q4-1984","PC","Percentage","0","Units",,,5.267254,,
"B6BLTT02","Current account balance as % of GDP","NOR","Norway","STSA","Indicators in percentage","Q","Quarterly","1985-Q1","Q1-1985","PC","Percentage","0","Units",,,4.948996,,
"B6BLTT02","Current account balance as % of GDP","NOR","Norway","STSA","Indicators in percentage","Q","Quarterly","1985-Q2","Q2-1985","PC","Percentage","0","Units",,,5.510126,,
"B6BLTT02","Current account balance as % of GDP","NOR","Norway","STSA","Indicators in percentage","Q","Quarterly","1985-Q3","Q3-1985","PC","Percentage","0","Units",,,4.27323,,
"B6BLTT02","Current account balance as % of GDP","NOR","Norway","STSA","Indicators in percentage","Q","Quarterly","1985-Q4","Q4-1985","PC","Percentage","0","Units",,,3.312926,,
"B6BLTT02","Current account balance as % of GDP","NOR","Norway","STSA","Indicators in percentage","Q","Quarterly","1986-Q1","Q1-1986","PC","Percentage","0","Units",,,-1.915605,,
"B6BLTT02","Current account balance as % of GDP","NOR","Norway","STSA","Indicators in percentage","Q","Quarterly","1986-Q2","Q2-1986","PC","Percentage","0","Units",,,-10.94953,,
"B6BLTT02","Current account balance as % of GDP","NOR","Norway","STSA","Indicators in percentage","Q","Quarterly","1986-Q3","Q3-1986","PC","Percentage","0","Units",,,-7.963952,,
"B6BLTT02","Current account balance as % of GDP","NOR","Norway","STSA","Indicators in percentage","Q","Quarterly","1986-Q4","Q4-1986","PC","Percentage","0","Units",,,-2.072002,,
"B6BLTT02","Current account balance as % of GDP","NOR","Norway","STSA","Indicators in percentage","Q","Quarterly","1987-Q1","Q1-1987","PC","Percentage","0","Units",,,-3.72054,,
"B6BLTT02","Current account balance as % of GDP","NOR","Norway","STSA","Indicators in percentage","Q","Quarterly","1987-Q2","Q2-1987","PC","Percentage","0","Units",,,-3.456833,,
"B6BLTT02","Current account balance as % of GDP","NOR","Norway","STSA","Indicators in percentage","Q","Quarterly","1987-Q3","Q3-1987","PC","Percentage","0","Units",,,-6.431715,,
"B6BLTT02","Current account balance as % of GDP","NOR","Norway","STSA","Indicators in percentage","Q","Quarterly","1987-Q4","Q4-1987","PC","Percentage","0","Units",,,-3.961347,,
"B6BLTT02","Current account balance as % of GDP","NOR","Norway","STSA","Indicators in percentage","Q","Quarterly","1988-Q1","Q1-1988","PC","Percentage","0","Units",,,-2.846882,,
"B6BLTT02","Current account balance as % of GDP","NOR","Norway","STSA","Indicators in percentage","Q","Quarterly","1988-Q2","Q2-1988","PC","Percentage","0","Units",,,-4.618248,,
"B6BLTT02","Current account balance as % of GDP","NOR","Norway","STSA","Indicators in percentage","Q","Quarterly","1988-Q3","Q3-1988","PC","Percentage","0","Units",,,-4.568344,,
"B6BLTT02","Current account balance as % of GDP","NOR","Norway","STSA","Indicators in percentage","Q","Quarterly","1988-Q4","Q4-1988","PC","Percentage","0","Units",,,-3.155934,,
"B6BLTT02","Current account balance as % of GDP","NOR","Norway","STSA","Indicators in percentage","Q","Quarterly","1989-Q1","Q1-1989","PC","Percentage","0","Units",,,0.6781073,,
"B6BLTT02","Current account balance as % of GDP","NOR","Norway","STSA","Indicators in percentage","Q","Quarterly","1989-Q2","Q2-1989","PC","Percentage","0","Units",,,0.4508031,,
"B6BLTT02","Current account balance as % of GDP","NOR","Norway","STSA","Indicators in percentage","Q","Quarterly","1989-Q3","Q3-1989","PC","Percentage","0","Units",,,0.003361681,,
"B6BLTT02","Current account balance as % of GDP","NOR","Norway","STSA","Indicators in percentage","Q","Quarterly","1989-Q4","Q4-1989","PC","Percentage","0","Units",,,-1.44798,,
"B6BLTT02","Current account balance as % of GDP","NOR","Norway","STSA","Indicators in percentage","Q","Quarterly","1990-Q1","Q1-1990","PC","Percentage","0","Units",,,-0.2870723,,
"B6BLTT02","Current account balance as % of GDP","NOR","Norway","STSA","Indicators in percentage","Q","Quarterly","1990-Q2","Q2-1990","PC","Percentage","0","Units",,,-0.4645801,,
"B6BLTT02","Current account balance as % of GDP","NOR","Norway","STSA","Indicators in percentage","Q","Quarterly","1990-Q3","Q3-1990","PC","Percentage","0","Units",,,3.254438,,
"B6BLTT02","Current account balance as % of GDP","NOR","Norway","STSA","Indicators in percentage","Q","Quarterly","1990-Q4","Q4-1990","PC","Percentage","0","Units",,,6.4691,,
"B6BLTT02","Current account balance as % of GDP","NOR","Norway","STSA","Indicators in percentage","Q","Quarterly","1991-Q1","Q1-1991","PC","Percentage","0","Units",,,3.49205,,
