"SUBJECT","Subject","LOCATION","Country","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"IR3TIB","Short-term interest rates, Per cent per annum","ZAF","South Africa","Q","Quarterly","2004-Q4","Q4-2004","PC","Percentage","0","Units",,,7.26703,,
"IR3TIB","Short-term interest rates, Per cent per annum","ZAF","South Africa","Q","Quarterly","2005-Q1","Q1-2005","PC","Percentage","0","Units",,,7.236717,,
"IR3TIB","Short-term interest rates, Per cent per annum","ZAF","South Africa","Q","Quarterly","2005-Q2","Q2-2005","PC","Percentage","0","Units",,,6.819467,,
"IR3TIB","Short-term interest rates, Per cent per annum","ZAF","South Africa","Q","Quarterly","2005-Q3","Q3-2005","PC","Percentage","0","Units",,,6.730743,,
"IR3TIB","Short-term interest rates, Per cent per annum","ZAF","South Africa","Q","Quarterly","2005-Q4","Q4-2005","PC","Percentage","0","Units",,,6.8332,,
"IR3TIB","Short-term interest rates, Per cent per annum","ZAF","South Africa","Q","Quarterly","2006-Q1","Q1-2006","PC","Percentage","0","Units",,,6.646611,,
"IR3TIB","Short-term interest rates, Per cent per annum","ZAF","South Africa","Q","Quarterly","2006-Q2","Q2-2006","PC","Percentage","0","Units",,,6.855251,,
"IR3TIB","Short-term interest rates, Per cent per annum","ZAF","South Africa","Q","Quarterly","2006-Q3","Q3-2006","PC","Percentage","0","Units",,,7.5718,,
"IR3TIB","Short-term interest rates, Per cent per annum","ZAF","South Africa","Q","Quarterly","2006-Q4","Q4-2006","PC","Percentage","0","Units",,,8.281639,,
"IR3TIB","Short-term interest rates, Per cent per annum","ZAF","South Africa","Q","Quarterly","2007-Q1","Q1-2007","PC","Percentage","0","Units",,,8.547351,,
"IR3TIB","Short-term interest rates, Per cent per annum","ZAF","South Africa","Q","Quarterly","2007-Q2","Q2-2007","PC","Percentage","0","Units",,,8.597261,,
"IR3TIB","Short-term interest rates, Per cent per annum","ZAF","South Africa","Q","Quarterly","2007-Q3","Q3-2007","PC","Percentage","0","Units",,,9.156357,,
"IR3TIB","Short-term interest rates, Per cent per annum","ZAF","South Africa","Q","Quarterly","2007-Q4","Q4-2007","PC","Percentage","0","Units",,,10.15381,,
"IR3TIB","Short-term interest rates, Per cent per annum","ZAF","South Africa","Q","Quarterly","2008-Q1","Q1-2008","PC","Percentage","0","Units",,,10.32518,,
"IR3TIB","Short-term interest rates, Per cent per annum","ZAF","South Africa","Q","Quarterly","2008-Q2","Q2-2008","PC","Percentage","0","Units",,,10.76279,,
"IR3TIB","Short-term interest rates, Per cent per annum","ZAF","South Africa","Q","Quarterly","2008-Q3","Q3-2008","PC","Percentage","0","Units",,,11.29219,,
"IR3TIB","Short-term interest rates, Per cent per annum","ZAF","South Africa","Q","Quarterly","2008-Q4","Q4-2008","PC","Percentage","0","Units",,,10.84924,,
"IR3TIB","Short-term interest rates, Per cent per annum","ZAF","South Africa","Q","Quarterly","2009-Q1","Q1-2009","PC","Percentage","0","Units",,,9.495235,,
"IR3TIB","Short-term interest rates, Per cent per annum","ZAF","South Africa","Q","Quarterly","2009-Q2","Q2-2009","PC","Percentage","0","Units",,,7.7284,,
"IR3TIB","Short-term interest rates, Per cent per annum","ZAF","South Africa","Q","Quarterly","2009-Q3","Q3-2009","PC","Percentage","0","Units",,,7.162489,,
"IR3TIB","Short-term interest rates, Per cent per annum","ZAF","South Africa","Q","Quarterly","2009-Q4","Q4-2009","PC","Percentage","0","Units",,,7.009079,,
"IR3TIB","Short-term interest rates, Per cent per annum","ZAF","South Africa","Q","Quarterly","2010-Q1","Q1-2010","PC","Percentage","0","Units",,,7.04538,,
"IR3TIB","Short-term interest rates, Per cent per annum","ZAF","South Africa","Q","Quarterly","2010-Q2","Q2-2010","PC","Percentage","0","Units",,,6.570452,,
"IR3TIB","Short-term interest rates, Per cent per annum","ZAF","South Africa","Q","Quarterly","2010-Q3","Q3-2010","PC","Percentage","0","Units",,,6.325259,,
"IR3TIB","Short-term interest rates, Per cent per annum","ZAF","South Africa","Q","Quarterly","2010-Q4","Q4-2010","PC","Percentage","0","Units",,,5.73516,,
"IR3TIB","Short-term interest rates, Per cent per annum","ZAF","South Africa","Q","Quarterly","2011-Q1","Q1-2011","PC","Percentage","0","Units",,,5.524423,,
"IR3TIB","Short-term interest rates, Per cent per annum","ZAF","South Africa","Q","Quarterly","2011-Q2","Q2-2011","PC","Percentage","0","Units",,,5.460133,,
"IR3TIB","Short-term interest rates, Per cent per annum","ZAF","South Africa","Q","Quarterly","2011-Q3","Q3-2011","PC","Percentage","0","Units",,,5.489231,,
"IR3TIB","Short-term interest rates, Per cent per annum","ZAF","South Africa","Q","Quarterly","2011-Q4","Q4-2011","PC","Percentage","0","Units",,,5.477222,,
"IR3TIB","Short-term interest rates, Per cent per annum","ZAF","South Africa","Q","Quarterly","2012-Q1","Q1-2012","PC","Percentage","0","Units",,,5.505816,,
"IR3TIB","Short-term interest rates, Per cent per annum","ZAF","South Africa","Q","Quarterly","2012-Q2","Q2-2012","PC","Percentage","0","Units",,,5.568846,,
"IR3TIB","Short-term interest rates, Per cent per annum","ZAF","South Africa","Q","Quarterly","2012-Q3","Q3-2012","PC","Percentage","0","Units",,,5.122318,,
"IR3TIB","Short-term interest rates, Per cent per annum","ZAF","South Africa","Q","Quarterly","2012-Q4","Q4-2012","PC","Percentage","0","Units",,,4.951766,,
"IR3TIB","Short-term interest rates, Per cent per annum","ZAF","South Africa","Q","Quarterly","2013-Q1","Q1-2013","PC","Percentage","0","Units",,,5.04719,,
"IR3TIB","Short-term interest rates, Per cent per annum","ZAF","South Africa","Q","Quarterly","2013-Q2","Q2-2013","PC","Percentage","0","Units",,,5.091102,,
"IR3TIB","Short-term interest rates, Per cent per annum","ZAF","South Africa","Q","Quarterly","2013-Q3","Q3-2013","PC","Percentage","0","Units",,,5.091228,,
"IR3TIB","Short-term interest rates, Per cent per annum","ZAF","South Africa","Q","Quarterly","2013-Q4","Q4-2013","PC","Percentage","0","Units",,,5.083428,,
"IR3TIB","Short-term interest rates, Per cent per annum","ZAF","South Africa","Q","Quarterly","2014-Q1","Q1-2014","PC","Percentage","0","Units",,,5.504828,,
"IR3TIB","Short-term interest rates, Per cent per annum","ZAF","South Africa","Q","Quarterly","2014-Q2","Q2-2014","PC","Percentage","0","Units",,,5.753463,,
"IR3TIB","Short-term interest rates, Per cent per annum","ZAF","South Africa","Q","Quarterly","2014-Q3","Q3-2014","PC","Percentage","0","Units",,,6.011734,,
"IR3TIB","Short-term interest rates, Per cent per annum","ZAF","South Africa","Q","Quarterly","2014-Q4","Q4-2014","PC","Percentage","0","Units",,,5.922342,,
"IR3TIB","Short-term interest rates, Per cent per annum","ZAF","South Africa","Q","Quarterly","2015-Q1","Q1-2015","PC","Percentage","0","Units",,,5.896019,,
"IR3TIB","Short-term interest rates, Per cent per annum","ZAF","South Africa","Q","Quarterly","2015-Q2","Q2-2015","PC","Percentage","0","Units",,,5.760043,,
"IR3TIB","Short-term interest rates, Per cent per annum","ZAF","South Africa","Q","Quarterly","2015-Q3","Q3-2015","PC","Percentage","0","Units",,,6.145522,,
"IR3TIB","Short-term interest rates, Per cent per annum","ZAF","South Africa","Q","Quarterly","2015-Q4","Q4-2015","PC","Percentage","0","Units",,,6.407227,,
"IR3TIB","Short-term interest rates, Per cent per annum","ZAF","South Africa","Q","Quarterly","2016-Q1","Q1-2016","PC","Percentage","0","Units",,,6.943888,,
"IR3TIB","Short-term interest rates, Per cent per annum","ZAF","South Africa","Q","Quarterly","2016-Q2","Q2-2016","PC","Percentage","0","Units",,,7.177333,,
"IR3TIB","Short-term interest rates, Per cent per annum","ZAF","South Africa","Q","Quarterly","2016-Q3","Q3-2016","PC","Percentage","0","Units",,,7.313159,,
"IR3TIB","Short-term interest rates, Per cent per annum","ZAF","South Africa","Q","Quarterly","2016-Q4","Q4-2016","PC","Percentage","0","Units",,,7.477938,,
"IR3TIB","Short-term interest rates, Per cent per annum","ZAF","South Africa","Q","Quarterly","2017-Q1","Q1-2017","PC","Percentage","0","Units",,,7.319122,,
"IR3TIB","Short-term interest rates, Per cent per annum","ZAF","South Africa","Q","Quarterly","2017-Q2","Q2-2017","PC","Percentage","0","Units",,,7.395979,,
"IR3TIB","Short-term interest rates, Per cent per annum","ZAF","South Africa","Q","Quarterly","2017-Q3","Q3-2017","PC","Percentage","0","Units",,,7.198893,,
"IR3TIB","Short-term interest rates, Per cent per annum","ZAF","South Africa","Q","Quarterly","2017-Q4","Q4-2017","PC","Percentage","0","Units",,,7.413457,,
"IR3TIB","Short-term interest rates, Per cent per annum","ZAF","South Africa","Q","Quarterly","2018-Q1","Q1-2018","PC","Percentage","0","Units",,,7.167303,,
"IR3TIB","Short-term interest rates, Per cent per annum","ZAF","South Africa","Q","Quarterly","2018-Q2","Q2-2018","PC","Percentage","0","Units",,,7.006381,,
"IR3TIB","Short-term interest rates, Per cent per annum","ZAF","South Africa","Q","Quarterly","2018-Q3","Q3-2018","PC","Percentage","0","Units",,,7.11201,,
"IR3TIB","Short-term interest rates, Per cent per annum","ZAF","South Africa","Q","Quarterly","2018-Q4","Q4-2018","PC","Percentage","0","Units",,,7.336079,,
"IR3TIB","Short-term interest rates, Per cent per annum","ZAF","South Africa","Q","Quarterly","2019-Q1","Q1-2019","PC","Percentage","0","Units",,,7.267667,,
"IR3TIB","Short-term interest rates, Per cent per annum","ZAF","South Africa","Q","Quarterly","2019-Q2","Q2-2019","PC","Percentage","0","Units",,,7.127558,,
"IR3TIB","Short-term interest rates, Per cent per annum","ZAF","South Africa","Q","Quarterly","2019-Q3","Q3-2019","PC","Percentage","0","Units",,,6.962176,,
"IR3TIB","Short-term interest rates, Per cent per annum","ZAF","South Africa","Q","Quarterly","2019-Q4","Q4-2019","PC","Percentage","0","Units",,,6.979627,,
"IR3TIB","Short-term interest rates, Per cent per annum","ZAF","South Africa","Q","Quarterly","2020-Q1","Q1-2020","PC","Percentage","0","Units",,,6.427492,,
"IR3TIB","Short-term interest rates, Per cent per annum","ZAF","South Africa","Q","Quarterly","2020-Q2","Q2-2020","PC","Percentage","0","Units",,,4.452487,,
"IR3TIB","Short-term interest rates, Per cent per annum","ZAF","South Africa","Q","Quarterly","2020-Q3","Q3-2020","PC","Percentage","0","Units",,,3.694909,,
"IR3TIB","Short-term interest rates, Per cent per annum","ZAF","South Africa","Q","Quarterly","2020-Q4","Q4-2020","PC","Percentage","0","Units",,,3.607586,,
"IR3TIB","Short-term interest rates, Per cent per annum","ZAF","South Africa","Q","Quarterly","2021-Q1","Q1-2021","PC","Percentage","0","Units",,,3.7988,,
"IR3TIB","Short-term interest rates, Per cent per annum","ZAF","South Africa","Q","Quarterly","2021-Q2","Q2-2021","PC","Percentage","0","Units",,,3.712531,,
"IR3TIB","Short-term interest rates, Per cent per annum","ZAF","South Africa","Q","Quarterly","2021-Q3","Q3-2021","PC","Percentage","0","Units",,,3.811688,,
"IR3TIB","Short-term interest rates, Per cent per annum","ZAF","South Africa","Q","Quarterly","2021-Q4","Q4-2021","PC","Percentage","0","Units",,,3.812222,,
"IR3TIB","Short-term interest rates, Per cent per annum","ZAF","South Africa","Q","Quarterly","2022-Q1","Q1-2022","PC","Percentage","0","Units",,,3.689447,,
"IR3TIB","Short-term interest rates, Per cent per annum","ZAF","South Africa","Q","Quarterly","2022-Q2","Q2-2022","PC","Percentage","0","Units",,,4.628334,,
"IR3TIB","Short-term interest rates, Per cent per annum","ZAF","South Africa","Q","Quarterly","2022-Q3","Q3-2022","PC","Percentage","0","Units",,,5.633882,,
"IR3TIB","Short-term interest rates, Per cent per annum","ZAF","South Africa","Q","Quarterly","2022-Q4","Q4-2022","PC","Percentage","0","Units",,,6.30333,,
"IR3TIB","Short-term interest rates, Per cent per annum","ZAF","South Africa","Q","Quarterly","2023-Q1","Q1-2023","PC","Percentage","0","Units",,,6.713956,,
"IR3TIB","Short-term interest rates, Per cent per annum","ZAF","South Africa","Q","Quarterly","2023-Q2","Q2-2023","PC","Percentage","0","Units",,,8.082573,,
"IR3TIB","Short-term interest rates, Per cent per annum","ZAF","South Africa","Q","Quarterly","2023-Q3","Q3-2023","PC","Percentage","0","Units",,,8.44313,,
"IR3TIB","Short-term interest rates, Per cent per annum","ZAF","South Africa","Q","Quarterly","2023-Q4","Q4-2023","PC","Percentage","0","Units",,,8.504226,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ZAF","South Africa","Q","Quarterly","1957-Q1","Q1-1957","PC","Percentage","0","Units",,,4.5,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ZAF","South Africa","Q","Quarterly","1957-Q2","Q2-1957","PC","Percentage","0","Units",,,4.5,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ZAF","South Africa","Q","Quarterly","1957-Q3","Q3-1957","PC","Percentage","0","Units",,,4.5,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ZAF","South Africa","Q","Quarterly","1957-Q4","Q4-1957","PC","Percentage","0","Units",,,4.5,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ZAF","South Africa","Q","Quarterly","1958-Q1","Q1-1958","PC","Percentage","0","Units",,,4.5,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ZAF","South Africa","Q","Quarterly","1958-Q2","Q2-1958","PC","Percentage","0","Units",,,3.95,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ZAF","South Africa","Q","Quarterly","1958-Q3","Q3-1958","PC","Percentage","0","Units",,,3.97,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ZAF","South Africa","Q","Quarterly","1958-Q4","Q4-1958","PC","Percentage","0","Units",,,3.93,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ZAF","South Africa","Q","Quarterly","1959-Q1","Q1-1959","PC","Percentage","0","Units",,,3.79,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ZAF","South Africa","Q","Quarterly","1959-Q2","Q2-1959","PC","Percentage","0","Units",,,4,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ZAF","South Africa","Q","Quarterly","1959-Q3","Q3-1959","PC","Percentage","0","Units",,,3.67,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ZAF","South Africa","Q","Quarterly","1959-Q4","Q4-1959","PC","Percentage","0","Units",,,3.58,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ZAF","South Africa","Q","Quarterly","1960-Q1","Q1-1960","PC","Percentage","0","Units",,,3.72,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ZAF","South Africa","Q","Quarterly","1960-Q2","Q2-1960","PC","Percentage","0","Units",,,4,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ZAF","South Africa","Q","Quarterly","1960-Q3","Q3-1960","PC","Percentage","0","Units",,,4.5,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ZAF","South Africa","Q","Quarterly","1960-Q4","Q4-1960","PC","Percentage","0","Units",,,4.5,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ZAF","South Africa","Q","Quarterly","1961-Q1","Q1-1961","PC","Percentage","0","Units",,,4.5,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ZAF","South Africa","Q","Quarterly","1961-Q2","Q2-1961","PC","Percentage","0","Units",,,5,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ZAF","South Africa","Q","Quarterly","1961-Q3","Q3-1961","PC","Percentage","0","Units",,,5,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ZAF","South Africa","Q","Quarterly","1961-Q4","Q4-1961","PC","Percentage","0","Units",,,4.5,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ZAF","South Africa","Q","Quarterly","1962-Q1","Q1-1962","PC","Percentage","0","Units",,,4.5,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ZAF","South Africa","Q","Quarterly","1962-Q2","Q2-1962","PC","Percentage","0","Units",,,3.15,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ZAF","South Africa","Q","Quarterly","1962-Q3","Q3-1962","PC","Percentage","0","Units",,,2.71,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ZAF","South Africa","Q","Quarterly","1962-Q4","Q4-1962","PC","Percentage","0","Units",,,2.35,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ZAF","South Africa","Q","Quarterly","1963-Q1","Q1-1963","PC","Percentage","0","Units",,,2.53,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ZAF","South Africa","Q","Quarterly","1963-Q2","Q2-1963","PC","Percentage","0","Units",,,2.67,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ZAF","South Africa","Q","Quarterly","1963-Q3","Q3-1963","PC","Percentage","0","Units",,,2.35,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ZAF","South Africa","Q","Quarterly","1963-Q4","Q4-1963","PC","Percentage","0","Units",,,2.46,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ZAF","South Africa","Q","Quarterly","1964-Q1","Q1-1964","PC","Percentage","0","Units",,,3.13,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ZAF","South Africa","Q","Quarterly","1964-Q2","Q2-1964","PC","Percentage","0","Units",,,3.5,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ZAF","South Africa","Q","Quarterly","1964-Q3","Q3-1964","PC","Percentage","0","Units",,,4,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ZAF","South Africa","Q","Quarterly","1964-Q4","Q4-1964","PC","Percentage","0","Units",,,4.5,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ZAF","South Africa","Q","Quarterly","1965-Q1","Q1-1965","PC","Percentage","0","Units",,,5,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ZAF","South Africa","Q","Quarterly","1965-Q2","Q2-1965","PC","Percentage","0","Units",,,5,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ZAF","South Africa","Q","Quarterly","1965-Q3","Q3-1965","PC","Percentage","0","Units",,,5,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ZAF","South Africa","Q","Quarterly","1965-Q4","Q4-1965","PC","Percentage","0","Units",,,5,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ZAF","South Africa","Q","Quarterly","1966-Q1","Q1-1966","PC","Percentage","0","Units",,,5,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ZAF","South Africa","Q","Quarterly","1966-Q2","Q2-1966","PC","Percentage","0","Units",,,5,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ZAF","South Africa","Q","Quarterly","1966-Q3","Q3-1966","PC","Percentage","0","Units",,,6,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ZAF","South Africa","Q","Quarterly","1966-Q4","Q4-1966","PC","Percentage","0","Units",,,6,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ZAF","South Africa","Q","Quarterly","1967-Q1","Q1-1967","PC","Percentage","0","Units",,,6,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ZAF","South Africa","Q","Quarterly","1967-Q2","Q2-1967","PC","Percentage","0","Units",,,6,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ZAF","South Africa","Q","Quarterly","1967-Q3","Q3-1967","PC","Percentage","0","Units",,,6,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ZAF","South Africa","Q","Quarterly","1967-Q4","Q4-1967","PC","Percentage","0","Units",,,6,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ZAF","South Africa","Q","Quarterly","1968-Q1","Q1-1968","PC","Percentage","0","Units",,,6,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ZAF","South Africa","Q","Quarterly","1968-Q2","Q2-1968","PC","Percentage","0","Units",,,6,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ZAF","South Africa","Q","Quarterly","1968-Q3","Q3-1968","PC","Percentage","0","Units",,,5.5,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ZAF","South Africa","Q","Quarterly","1968-Q4","Q4-1968","PC","Percentage","0","Units",,,5.5,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ZAF","South Africa","Q","Quarterly","1969-Q1","Q1-1969","PC","Percentage","0","Units",,,5.5,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ZAF","South Africa","Q","Quarterly","1969-Q2","Q2-1969","PC","Percentage","0","Units",,,5.5,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ZAF","South Africa","Q","Quarterly","1969-Q3","Q3-1969","PC","Percentage","0","Units",,,5.5,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ZAF","South Africa","Q","Quarterly","1969-Q4","Q4-1969","PC","Percentage","0","Units",,,5.5,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ZAF","South Africa","Q","Quarterly","1970-Q1","Q1-1970","PC","Percentage","0","Units",,,5.5,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ZAF","South Africa","Q","Quarterly","1970-Q2","Q2-1970","PC","Percentage","0","Units",,,5.5,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ZAF","South Africa","Q","Quarterly","1970-Q3","Q3-1970","PC","Percentage","0","Units",,,5.5,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ZAF","South Africa","Q","Quarterly","1970-Q4","Q4-1970","PC","Percentage","0","Units",,,5.5,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ZAF","South Africa","Q","Quarterly","1971-Q1","Q1-1971","PC","Percentage","0","Units",,,6.5,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ZAF","South Africa","Q","Quarterly","1971-Q2","Q2-1971","PC","Percentage","0","Units",,,6.5,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ZAF","South Africa","Q","Quarterly","1971-Q3","Q3-1971","PC","Percentage","0","Units",,,6.5,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ZAF","South Africa","Q","Quarterly","1971-Q4","Q4-1971","PC","Percentage","0","Units",,,6.5,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ZAF","South Africa","Q","Quarterly","1972-Q1","Q1-1972","PC","Percentage","0","Units",,,6.5,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ZAF","South Africa","Q","Quarterly","1972-Q2","Q2-1972","PC","Percentage","0","Units",,,6.5,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ZAF","South Africa","Q","Quarterly","1972-Q3","Q3-1972","PC","Percentage","0","Units",,,6,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ZAF","South Africa","Q","Quarterly","1972-Q4","Q4-1972","PC","Percentage","0","Units",,,6,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ZAF","South Africa","Q","Quarterly","1973-Q1","Q1-1973","PC","Percentage","0","Units",,,5.5,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ZAF","South Africa","Q","Quarterly","1973-Q2","Q2-1973","PC","Percentage","0","Units",,,5.5,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ZAF","South Africa","Q","Quarterly","1973-Q3","Q3-1973","PC","Percentage","0","Units",,,3.15,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ZAF","South Africa","Q","Quarterly","1973-Q4","Q4-1973","PC","Percentage","0","Units",,,3.78,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ZAF","South Africa","Q","Quarterly","1974-Q1","Q1-1974","PC","Percentage","0","Units",,,5.32,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ZAF","South Africa","Q","Quarterly","1974-Q2","Q2-1974","PC","Percentage","0","Units",,,6.22,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ZAF","South Africa","Q","Quarterly","1974-Q3","Q3-1974","PC","Percentage","0","Units",,,6.68,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ZAF","South Africa","Q","Quarterly","1974-Q4","Q4-1974","PC","Percentage","0","Units",,,6.48,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ZAF","South Africa","Q","Quarterly","1975-Q1","Q1-1975","PC","Percentage","0","Units",,,6.45,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ZAF","South Africa","Q","Quarterly","1975-Q2","Q2-1975","PC","Percentage","0","Units",,,6.05,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ZAF","South Africa","Q","Quarterly","1975-Q3","Q3-1975","PC","Percentage","0","Units",,,7.14,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ZAF","South Africa","Q","Quarterly","1975-Q4","Q4-1975","PC","Percentage","0","Units",,,7.42,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ZAF","South Africa","Q","Quarterly","1976-Q1","Q1-1976","PC","Percentage","0","Units",,,7.78,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ZAF","South Africa","Q","Quarterly","1976-Q2","Q2-1976","PC","Percentage","0","Units",,,7.84,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ZAF","South Africa","Q","Quarterly","1976-Q3","Q3-1976","PC","Percentage","0","Units",,,8.26,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ZAF","South Africa","Q","Quarterly","1976-Q4","Q4-1976","PC","Percentage","0","Units",,,8.28,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ZAF","South Africa","Q","Quarterly","1977-Q1","Q1-1977","PC","Percentage","0","Units",,,8.39,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ZAF","South Africa","Q","Quarterly","1977-Q2","Q2-1977","PC","Percentage","0","Units",,,8.36,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ZAF","South Africa","Q","Quarterly","1977-Q3","Q3-1977","PC","Percentage","0","Units",,,8.42,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","ZAF","South Africa","Q","Quarterly","1977-Q4","Q4-1977","PC","Percentage","0","Units",,,8.41,,
