"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","FREQUENCY","Frequency","TIME","Period","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CAN","Canada","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2003-Q4","Q4-2003","IDX","Index","0","Units","2015","2015",84.908946653,,
"CAN","Canada","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2004-Q1","Q1-2004","IDX","Index","0","Units","2015","2015",85.442422994,,
"CAN","Canada","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2004-Q2","Q2-2004","IDX","Index","0","Units","2015","2015",86.12454785,,
"CAN","Canada","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2004-Q3","Q3-2004","IDX","Index","0","Units","2015","2015",86.267757086,,
"CAN","Canada","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2004-Q4","Q4-2004","IDX","Index","0","Units","2015","2015",86.49620245,,
"CAN","Canada","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2005-Q1","Q1-2005","IDX","Index","0","Units","2015","2015",86.909215309,,
"CAN","Canada","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2005-Q2","Q2-2005","IDX","Index","0","Units","2015","2015",87.355534641,,
"CAN","Canada","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2005-Q3","Q3-2005","IDX","Index","0","Units","2015","2015",87.817027049,,
"CAN","Canada","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2005-Q4","Q4-2005","IDX","Index","0","Units","2015","2015",87.872157092,,
"CAN","Canada","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2006-Q1","Q1-2006","IDX","Index","0","Units","2015","2015",88.232053776,,
"CAN","Canada","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2006-Q2","Q2-2006","IDX","Index","0","Units","2015","2015",88.573710102,,
"CAN","Canada","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2006-Q3","Q3-2006","IDX","Index","0","Units","2015","2015",88.795421333,,
"CAN","Canada","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2006-Q4","Q4-2006","IDX","Index","0","Units","2015","2015",88.715856305,,
"CAN","Canada","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2007-Q1","Q1-2007","IDX","Index","0","Units","2015","2015",89.540699935,,
"CAN","Canada","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2007-Q2","Q2-2007","IDX","Index","0","Units","2015","2015",89.923163337,,
"CAN","Canada","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2007-Q3","Q3-2007","IDX","Index","0","Units","2015","2015",90.096602687,,
"CAN","Canada","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2007-Q4","Q4-2007","IDX","Index","0","Units","2015","2015",90.192982081,,
"CAN","Canada","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2008-Q1","Q1-2008","IDX","Index","0","Units","2015","2015",90.59589326,,
"CAN","Canada","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2008-Q2","Q2-2008","IDX","Index","0","Units","2015","2015",91.225087392,,
"CAN","Canada","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2008-Q3","Q3-2008","IDX","Index","0","Units","2015","2015",91.955814775,,
"CAN","Canada","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2008-Q4","Q4-2008","IDX","Index","0","Units","2015","2015",91.329030818,,
"CAN","Canada","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2009-Q1","Q1-2009","IDX","Index","0","Units","2015","2015",91.048707015,,
"CAN","Canada","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2009-Q2","Q2-2009","IDX","Index","0","Units","2015","2015",91.019807234,,
"CAN","Canada","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2009-Q3","Q3-2009","IDX","Index","0","Units","2015","2015",91.391748108,,
"CAN","Canada","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2009-Q4","Q4-2009","IDX","Index","0","Units","2015","2015",92.218070179,,
"CAN","Canada","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2010-Q1","Q1-2010","IDX","Index","0","Units","2015","2015",92.270850617,,
"CAN","Canada","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2010-Q2","Q2-2010","IDX","Index","0","Units","2015","2015",92.303109047,,
"CAN","Canada","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2010-Q3","Q3-2010","IDX","Index","0","Units","2015","2015",92.708579914,,
"CAN","Canada","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2010-Q4","Q4-2010","IDX","Index","0","Units","2015","2015",93.28052356,,
"CAN","Canada","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2011-Q1","Q1-2011","IDX","Index","0","Units","2015","2015",93.816879602,,
"CAN","Canada","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2011-Q2","Q2-2011","IDX","Index","0","Units","2015","2015",94.452803334,,
"CAN","Canada","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2011-Q3","Q3-2011","IDX","Index","0","Units","2015","2015",94.795161713,,
"CAN","Canada","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2011-Q4","Q4-2011","IDX","Index","0","Units","2015","2015",95.324330028,,
"CAN","Canada","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2012-Q1","Q1-2012","IDX","Index","0","Units","2015","2015",95.534845018,,
"CAN","Canada","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2012-Q2","Q2-2012","IDX","Index","0","Units","2015","2015",95.74267255,,
"CAN","Canada","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2012-Q3","Q3-2012","IDX","Index","0","Units","2015","2015",95.860029416,,
"CAN","Canada","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2012-Q4","Q4-2012","IDX","Index","0","Units","2015","2015",96.145842461,,
"CAN","Canada","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2013-Q1","Q1-2013","IDX","Index","0","Units","2015","2015",96.720374397,,
"CAN","Canada","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2013-Q2","Q2-2013","IDX","Index","0","Units","2015","2015",96.851448536,,
"CAN","Canada","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2013-Q3","Q3-2013","IDX","Index","0","Units","2015","2015",97.296499891,,
"CAN","Canada","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2013-Q4","Q4-2013","IDX","Index","0","Units","2015","2015",97.520967993,,
"CAN","Canada","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2014-Q1","Q1-2014","IDX","Index","0","Units","2015","2015",98.318334679,,
"CAN","Canada","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2014-Q2","Q2-2014","IDX","Index","0","Units","2015","2015",98.916399451,,
"CAN","Canada","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2014-Q3","Q3-2014","IDX","Index","0","Units","2015","2015",99.200110983,,
"CAN","Canada","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2014-Q4","Q4-2014","IDX","Index","0","Units","2015","2015",99.46190847,,
"CAN","Canada","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2015-Q1","Q1-2015","IDX","Index","0","Units","2015","2015",99.37772961,,
"CAN","Canada","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2015-Q2","Q2-2015","IDX","Index","0","Units","2015","2015",99.713457054,,
"CAN","Canada","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2015-Q3","Q3-2015","IDX","Index","0","Units","2015","2015",100.346351352,,
"CAN","Canada","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2015-Q4","Q4-2015","IDX","Index","0","Units","2015","2015",100.541543379,,
"CAN","Canada","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2016-Q1","Q1-2016","IDX","Index","0","Units","2015","2015",100.557313444,,
"CAN","Canada","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2016-Q2","Q2-2016","IDX","Index","0","Units","2015","2015",100.684592441,,
"CAN","Canada","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2016-Q3","Q3-2016","IDX","Index","0","Units","2015","2015",100.800160061,,
"CAN","Canada","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2016-Q4","Q4-2016","IDX","Index","0","Units","2015","2015",101.264227598,,
"CAN","Canada","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2017-Q1","Q1-2017","IDX","Index","0","Units","2015","2015",101.693292141,,
"CAN","Canada","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2017-Q2","Q2-2017","IDX","Index","0","Units","2015","2015",101.775081844,,
"CAN","Canada","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2017-Q3","Q3-2017","IDX","Index","0","Units","2015","2015",101.652379173,,
"CAN","Canada","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2017-Q4","Q4-2017","IDX","Index","0","Units","2015","2015",102.405803266,,
"CAN","Canada","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2018-Q1","Q1-2018","IDX","Index","0","Units","2015","2015",102.89388388,,
"CAN","Canada","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2018-Q2","Q2-2018","IDX","Index","0","Units","2015","2015",103.359152835,,
"CAN","Canada","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2018-Q3","Q3-2018","IDX","Index","0","Units","2015","2015",103.761582519,,
"CAN","Canada","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2018-Q4","Q4-2018","IDX","Index","0","Units","2015","2015",104.011136985,,
"CAN","Canada","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2019-Q1","Q1-2019","IDX","Index","0","Units","2015","2015",104.407776972,,
"CAN","Canada","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2019-Q2","Q2-2019","IDX","Index","0","Units","2015","2015",105.154731495,,
"CAN","Canada","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2019-Q3","Q3-2019","IDX","Index","0","Units","2015","2015",105.324982302,,
"CAN","Canada","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2019-Q4","Q4-2019","IDX","Index","0","Units","2015","2015",105.914809698,,
"CAN","Canada","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2020-Q1","Q1-2020","IDX","Index","0","Units","2015","2015",106.021378977,,
"CAN","Canada","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2020-Q2","Q2-2020","IDX","Index","0","Units","2015","2015",105.108345404,,
"CAN","Canada","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2020-Q3","Q3-2020","IDX","Index","0","Units","2015","2015",105.981546726,,
"CAN","Canada","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2020-Q4","Q4-2020","IDX","Index","0","Units","2015","2015",106.693731975,,
"CAN","Canada","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2021-Q1","Q1-2021","IDX","Index","0","Units","2015","2015",107.377046651,,
"CAN","Canada","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2021-Q2","Q2-2021","IDX","Index","0","Units","2015","2015",108.272531006,,
"CAN","Canada","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2021-Q3","Q3-2021","IDX","Index","0","Units","2015","2015",109.462078527,,
"CAN","Canada","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2021-Q4","Q4-2021","IDX","Index","0","Units","2015","2015",110.951623953,,
"CAN","Canada","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2022-Q1","Q1-2022","IDX","Index","0","Units","2015","2015",112.757443903,,
"CAN","Canada","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2022-Q2","Q2-2022","IDX","Index","0","Units","2015","2015",114.849566544,,
"CAN","Canada","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2022-Q3","Q3-2022","IDX","Index","0","Units","2015","2015",115.689095983,,
"CAN","Canada","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2022-Q4","Q4-2022","IDX","Index","0","Units","2015","2015",116.906594208,,
"CAN","Canada","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2023-Q1","Q1-2023","IDX","Index","0","Units","2015","2015",117.661871027,,
"CAN","Canada","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2023-Q2","Q2-2023","IDX","Index","0","Units","2015","2015",118.690412887,,
"CAN","Canada","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2023-Q3","Q3-2023","IDX","Index","0","Units","2015","2015",119.586180267,,
"NZL","New Zealand","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1988-Q1","Q1-1988","IDX","Index","0","Units","2015","2015",58.56941991,,
"NZL","New Zealand","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1988-Q2","Q2-1988","IDX","Index","0","Units","2015","2015",59.263437456,,
"NZL","New Zealand","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1988-Q3","Q3-1988","IDX","Index","0","Units","2015","2015",60.268428344,,
"NZL","New Zealand","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1988-Q4","Q4-1988","IDX","Index","0","Units","2015","2015",60.930248508,,
"NZL","New Zealand","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1989-Q1","Q1-1989","IDX","Index","0","Units","2015","2015",61.501166505,,
"NZL","New Zealand","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1989-Q2","Q2-1989","IDX","Index","0","Units","2015","2015",62.525898481,,
"NZL","New Zealand","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1989-Q3","Q3-1989","IDX","Index","0","Units","2015","2015",63.603018578,,
"NZL","New Zealand","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1989-Q4","Q4-1989","IDX","Index","0","Units","2015","2015",64.731463906,,
"NZL","New Zealand","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1990-Q1","Q1-1990","IDX","Index","0","Units","2015","2015",65.319294044,,
"NZL","New Zealand","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1990-Q2","Q2-1990","IDX","Index","0","Units","2015","2015",66.086412836,,
"NZL","New Zealand","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1990-Q3","Q3-1990","IDX","Index","0","Units","2015","2015",66.668552301,,
"NZL","New Zealand","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1990-Q4","Q4-1990","IDX","Index","0","Units","2015","2015",67.853484459,,
"NZL","New Zealand","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1991-Q1","Q1-1991","IDX","Index","0","Units","2015","2015",67.490019169,,
"NZL","New Zealand","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1991-Q2","Q2-1991","IDX","Index","0","Units","2015","2015",67.744017743,,
"NZL","New Zealand","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1991-Q3","Q3-1991","IDX","Index","0","Units","2015","2015",68.444553315,,
"NZL","New Zealand","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1991-Q4","Q4-1991","IDX","Index","0","Units","2015","2015",68.516104923,,
"NZL","New Zealand","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1992-Q1","Q1-1992","IDX","Index","0","Units","2015","2015",68.697903486,,
"NZL","New Zealand","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1992-Q2","Q2-1992","IDX","Index","0","Units","2015","2015",69.002540719,,
"NZL","New Zealand","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1992-Q3","Q3-1992","IDX","Index","0","Units","2015","2015",69.29045645,,
"NZL","New Zealand","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1992-Q4","Q4-1992","IDX","Index","0","Units","2015","2015",69.449483071,,
"NZL","New Zealand","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1993-Q1","Q1-1993","IDX","Index","0","Units","2015","2015",69.383886473,,
"NZL","New Zealand","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1993-Q2","Q2-1993","IDX","Index","0","Units","2015","2015",69.472998063,,
"NZL","New Zealand","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1993-Q3","Q3-1993","IDX","Index","0","Units","2015","2015",69.641522697,,
"NZL","New Zealand","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1993-Q4","Q4-1993","IDX","Index","0","Units","2015","2015",69.830704231,,
"NZL","New Zealand","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1994-Q1","Q1-1994","IDX","Index","0","Units","2015","2015",69.833506703,,
"NZL","New Zealand","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1994-Q2","Q2-1994","IDX","Index","0","Units","2015","2015",69.981005355,,
"NZL","New Zealand","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1994-Q3","Q3-1994","IDX","Index","0","Units","2015","2015",70.478345507,,
"NZL","New Zealand","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1994-Q4","Q4-1994","IDX","Index","0","Units","2015","2015",70.778699382,,
"NZL","New Zealand","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1995-Q1","Q1-1995","IDX","Index","0","Units","2015","2015",70.914415013,,
"NZL","New Zealand","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1995-Q2","Q2-1995","IDX","Index","0","Units","2015","2015",71.545241782,,
"NZL","New Zealand","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1995-Q3","Q3-1995","IDX","Index","0","Units","2015","2015",71.830171965,,
"NZL","New Zealand","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1995-Q4","Q4-1995","IDX","Index","0","Units","2015","2015",72.273103381,,
"NZL","New Zealand","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1996-Q1","Q1-1996","IDX","Index","0","Units","2015","2015",72.488814467,,
"NZL","New Zealand","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1996-Q2","Q2-1996","IDX","Index","0","Units","2015","2015",73.071618874,,
"NZL","New Zealand","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1996-Q3","Q3-1996","IDX","Index","0","Units","2015","2015",73.106642349,,
"NZL","New Zealand","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1996-Q4","Q4-1996","IDX","Index","0","Units","2015","2015",73.432112375,,
"NZL","New Zealand","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1997-Q1","Q1-1997","IDX","Index","0","Units","2015","2015",73.479176733,,
"NZL","New Zealand","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1997-Q2","Q2-1997","IDX","Index","0","Units","2015","2015",73.576700579,,
"NZL","New Zealand","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1997-Q3","Q3-1997","IDX","Index","0","Units","2015","2015",74.209064472,,
"NZL","New Zealand","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1997-Q4","Q4-1997","IDX","Index","0","Units","2015","2015",74.596708725,,
"NZL","New Zealand","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1998-Q1","Q1-1998","IDX","Index","0","Units","2015","2015",74.401137333,,
"NZL","New Zealand","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1998-Q2","Q2-1998","IDX","Index","0","Units","2015","2015",74.983279741,,
"NZL","New Zealand","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1998-Q3","Q3-1998","IDX","Index","0","Units","2015","2015",75.671699743,,
"NZL","New Zealand","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1998-Q4","Q4-1998","IDX","Index","0","Units","2015","2015",75.406551738,,
"NZL","New Zealand","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1999-Q1","Q1-1999","IDX","Index","0","Units","2015","2015",75.392673244,,
"NZL","New Zealand","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1999-Q2","Q2-1999","IDX","Index","0","Units","2015","2015",75.551408591,,
"NZL","New Zealand","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1999-Q3","Q3-1999","IDX","Index","0","Units","2015","2015",75.676579389,,
"NZL","New Zealand","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","1999-Q4","Q4-1999","IDX","Index","0","Units","2015","2015",75.901394675,,
"NZL","New Zealand","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2000-Q1","Q1-2000","IDX","Index","0","Units","2015","2015",76.176586973,,
"NZL","New Zealand","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2000-Q2","Q2-2000","IDX","Index","0","Units","2015","2015",76.633911824,,
"NZL","New Zealand","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2000-Q3","Q3-2000","IDX","Index","0","Units","2015","2015",77.548055435,,
"NZL","New Zealand","P31S14_S15","Private final consumption expenditure","DOBSA","Deflator, OECD reference year, seasonally adjusted","Q","Quarterly","2000-Q4","Q4-2000","IDX","Index","0","Units","2015","2015",78.481802047,,
